Unnamed: 0,1,2,3,4,5,6,7,8,9,10,Classification
SOC,0.0265486725663716,0.4424778761061947,0.1858407079646017,0.1415929203539823,0.1769911504424779,0.0265486725663716,0.0,0.0,0.0,0.0,Proximal-biased
PG,0.0588235294117647,0.1607994549171019,0.2226322961617079,0.2464228934817169,0.1559164206223029,0.0893708834885305,0.038099023393141,0.0225414490120372,0.0030660913013854,0.0014194867136043,Intermediate-preferring
PRNc,0.0617283950617284,0.091358024691358,0.2806584362139918,0.2164609053497942,0.2156378600823045,0.0650205761316872,0.0238683127572016,0.0362139917695473,0.0,0.0090534979423868,Intermediate-preferring
TRN,0.0507524067669875,0.1262734835031311,0.1877745583699411,0.2177773623703149,0.1887092251612299,0.1190765492102065,0.0647724086363211,0.0325264043368539,0.011029068137209,0.0011216001495466,Intermediate-preferring
CS,0.092690094281866,0.21990939145341,0.2527243785967919,0.1859924084731235,0.1406881351781559,0.0511815844251255,0.0410187339292273,0.0157952736622994,0.0,0.0,Intermediate-preferring
PRNr,0.0634297858427333,0.2166094490763446,0.2769331371587379,0.3089749877390877,0.0840281183586725,0.035474905999673,0.0120974333823769,0.0022887036128821,0.0001634788294915,0.0,Intermediate-preferring
VCO,0.0769230769230769,0.9230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proximal-biased
CU,0.0249999999999999,0.13,0.3699999999999999,0.19,0.06,0.045,0.0249999999999999,0.09,0.0549999999999999,0.0,Intermediate-preferring
GR,0.0,0.123076923076923,0.0615384615384615,0.0769230769230769,0.5076923076923077,0.1999999999999999,0.0307692307692307,0.0,0.0,0.0,Intermediate-preferring
NTS,0.0724043715846994,0.1926229508196721,0.244535519125683,0.2090163934426229,0.1530054644808743,0.0765027322404371,0.0300546448087431,0.0163934426229508,0.0054644808743169,0.0,Intermediate-preferring
SPVC,0.0167890870933893,0.061909758656873,0.2329485834207765,0.1920251836306401,0.2413431269674711,0.1206715634837355,0.0587618048268625,0.0167890870933893,0.0062959076600209,0.0461699895068205,Intermediate-preferring
SPVI,0.125703564727955,0.198874296435272,0.2682926829268293,0.0919324577861163,0.1425891181988743,0.0225140712945591,0.0337711069418386,0.0,0.099437148217636,0.0168855534709193,Proximal-biased
SPVO,0.0388349514563106,0.1334951456310679,0.279126213592233,0.1529126213592233,0.279126213592233,0.0898058252427184,0.0218446601941747,0.0048543689320388,0.0,0.0,Intermediate-preferring
VII,0.0833333333333333,0.4010416666666667,0.1510416666666666,0.0833333333333333,0.1927083333333333,0.0572916666666666,0.0,0.03125,0.0,0.0,Proximal-biased
GRN,0.1146993318485523,0.2249443207126948,0.1525612472160356,0.2193763919821826,0.1781737193763919,0.0913140311804008,0.0189309576837416,0.0,0.0,0.0,Intermediate-preferring
IO,0.0797799174690509,0.1155433287482806,0.2475928473177441,0.2310866574965612,0.1169188445667125,0.1210453920220082,0.0674002751031637,0.0110041265474552,0.0096286107290233,0.0,Intermediate-preferring
IRN,0.0988023952095808,0.2425149700598802,0.187125748502994,0.1796407185628742,0.1841317365269461,0.0404191616766467,0.0643712574850299,0.0029940119760479,0.0,0.0,Intermediate-preferring
LRN,0.0,0.0517241379310344,0.1551724137931034,0.2758620689655172,0.5172413793103449,0.0,0.0,0.0,0.0,0.0,Intermediate-preferring
MARN,0.1176470588235294,0.2533013205282112,0.3157262905162065,0.1572629051620648,0.1056422569027611,0.0336134453781512,0.0132052821128451,0.0,0.0036014405762304,0.0,Proximal-biased
MDRNd,0.0341151385927505,0.2281449893390192,0.4968017057569296,0.1215351812366737,0.0810234541577825,0.0277185501066098,0.0106609808102345,0.0,0.0,0.0,Proximal-biased
MDRNv,0.0410958904109589,0.4657534246575342,0.3287671232876712,0.1643835616438356,0.0,0.0,0.0,0.0,0.0,0.0,Proximal-biased
PARN,0.0517470145953118,0.2627156125608137,0.2450243255196815,0.1875276426360017,0.1565678903140203,0.0619195046439628,0.02609464838567,0.0022114108801415,0.0048651039363113,0.0013268465280849,Intermediate-preferring
PGRNd,0.108843537414966,0.0,0.3945578231292517,0.3197278911564626,0.0136054421768707,0.1632653061224489,0.0,0.0,0.0,0.0,Intermediate-preferring
PGRNl,0.021505376344086,0.2795698924731182,0.1075268817204301,0.086021505376344,0.3763440860215054,0.053763440860215,0.032258064516129,0.043010752688172,0.0,0.0,Intermediate-preferring
PRP,0.0746887966804979,0.1338174273858921,0.3941908713692946,0.2271784232365145,0.0964730290456431,0.0560165975103734,0.0176348547717842,0.0,0.0,0.0,Intermediate-preferring
MV,0.0795148247978436,0.2513477088948787,0.2607816711590297,0.227088948787062,0.057277628032345,0.0660377358490566,0.0053908355795148,0.0080862533692722,0.0336927223719676,0.0107816711590296,Proximal-biased
SPIV,0.1547619047619047,0.1785714285714285,0.119047619047619,0.3571428571428571,0.1547619047619047,0.0119047619047619,0.0238095238095238,0.0,0.0,0.0,Intermediate-preferring
CENT,0.0687148992401717,0.1747604889329369,0.2259663032705649,0.2081268582755203,0.1698050875454245,0.0594648166501486,0.0551701354476379,0.0251073670300627,0.0079286422200198,0.0049554013875123,Intermediate-preferring
CUL,0.0,0.3804347826086956,0.3695652173913043,0.108695652173913,0.0108695652173913,0.0978260869565217,0.0326086956521739,0.0,0.0,0.0,Proximal-biased
DEC,0.0,0.1153846153846153,0.6538461538461537,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,Intermediate-preferring
FOTU,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Proximal-biased
SIM,0.0103092783505154,0.3195876288659793,0.1443298969072164,0.0515463917525773,0.11340206185567,0.1958762886597937,0.0206185567010309,0.0824742268041237,0.0618556701030927,0.0,Proximal-biased
AN,0.1999999999999999,0.3565217391304346,0.217391304347826,0.1391304347826086,0.0869565217391304,0.0,0.0,0.0,0.0,0.0,Proximal-biased
COPY,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,Intermediate-preferring
PFL,0.0,0.2277227722772277,0.0198019801980198,0.0396039603960396,0.1089108910891089,0.099009900990099,0.0198019801980198,0.099009900990099,0.0792079207920792,0.1386138613861386,Distal-preferring
FL,0.0,0.3636363636363636,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,Intermediate-preferring
