,ACB,AMB,AN,AOB,AON,APN,AV,BST,CA1,CA2,CA3,CENT,CLA,COPY,CP,CU,CUL,CUN,DEC,DG,ECU,EPd,FN,FOTU,FRP,FS,GPi,IC,IP,IRN,LAV,LD,LHA,LIN,LP,LPO,LRN,MA,MDRN,MEV,MO,MOB,MRN,MV,MX,NDB,NLL,NOD,NOT,NTS,ORB,OT,PARN,PB,PG,PGRNl,PIR,PO,PPN,PPT,PRM,PRNc,PRNr,PSTN,PT,PYR,RR,RSPd,RSPv,RT,SCm,SCs,SI,SIM,SNc,SNr,SO,SOC,SPFp,SPIV,SPVC,SPVI,SPVO,SS,STN,SUB,SUT,SUV,UVU,V,VAL,VII,VIS,VM,VPL,VPM,ZI
SIM,0.1543910473903431,0.39343023458425264,0.9903784652204033,0.49522498885337507,0.06071314585420858,0.44079410642619177,0.4689784005857299,0.6375096895020407,0.03946105360797413,0.08229536128818292,0.11003124396282843,0.6977208114569016,0.20188481564369115,0.934474624756052,0.17999066326532498,0.3763049205802954,0.9294004830151557,0.4632512761487149,0.8754727134663469,0.12895780683073163,0.4361364135962973,0.30018846406154304,0.27675612615059697,0.9759204678862066,0.043810706386154724,0.25963567841021623,0.31489732598311243,0.53741662926948,0.3052481739722655,0.3353906554301194,0.28550016002988915,0.2068246435979292,0.4561537126373803,0.4709561059801075,0.24178533174085778,0.47292161750712436,0.3753213049330915,0.6632216800316136,0.3417710675843355,0.3389660092788817,0.09865962505407881,0.5899551413134516,0.3661339404253237,0.2920108174248469,0.41777724620115964,0.7922993542444936,0.3145293372878944,0.8190797338176531,0.5214773458912421,0.6366956459070898,0.09845073546698417,0.21115393108493408,0.3519055027407006,0.48715429784972064,0.6939684338904687,0.3328114684523108,0.15351026574267915,0.14210479518172062,0.3641712879321183,0.46904574909580293,0.8809146897103396,0.3205736224578954,0.3314120480039629,0.6517995838324625,0.08289097969567862,0.9080984153695963,0.3813257764052757,0.09226789798350628,0.3157157746597057,0.43562665981170157,0.4714020326631454,0.7225397572625789,0.48007947774298554,1.0,0.3837452324445258,0.37607281420040956,0.5021862729972183,0.2822925202310069,0.42775019253417473,0.3154509761820756,0.43233681934722923,0.4066075754539788,0.41713874776075144,0.09855534625058196,0.6547508200905959,0.19530897181723791,0.36662901646329243,0.31013182171563847,0.9315916469950142,0.3019619343278224,0.29270827409787104,0.3416849568486752,0.08394207909904801,0.5251910068739193,0.4286912261647926,0.2344102500787077,0.3840053659413335
SNc,0.05924682836816101,0.9753831777825583,0.38747332047362865,0.19004022845987614,0.02329838026826166,0.8705770491257271,0.17996822534423285,0.6019441567143387,0.01514299118929793,0.031580452546639985,0.04222396529067592,0.5499982602543164,0.07747233550620851,0.35860018209052225,0.06907055891259649,0.9806113242975443,0.4128954519149611,0.8283738269105906,0.4383291752465075,0.04948694355779537,0.8798743248247404,0.11519589191846201,0.7211975622149388,0.3745048267963627,0.016812149705713823,0.09963395376242057,0.8205895457701458,0.7140553744422787,0.7954448633218973,0.8739930221246553,0.7439836013367568,0.07936797093274353,0.8412629817826,0.8148216523191963,0.09278396833057226,0.8114351686170167,0.9780481246430807,0.5786077928366785,0.8906197098715537,0.8833100208688133,0.037860160749267235,0.22639247283517352,0.9541068122019004,0.7609496945790982,0.9185402889552117,0.48434374001282704,0.8196306056606522,0.4685077857511204,0.7358809265025267,0.602713768990536,0.037780000366112364,0.08102931436576342,0.917028989517341,0.7877283114166531,0.5529721723698654,0.8672719302132882,0.05890883261004534,0.054532037658491114,0.9489923447707272,0.8181403054697455,0.3380468123666916,0.8353813815895094,0.8636251866708775,0.5887472805492969,0.031809018270872666,0.42258110569253815,0.9936951502333001,0.035407365958848414,0.1211544233331923,0.8809039203670377,0.8140508649837379,0.5311060444595972,0.7993368811527638,0.3837452324445258,1.0,0.9800064793111785,0.7641491874204444,0.7356248270050239,0.8971246282112819,0.8220323003691706,0.8876071046271973,0.9437729536053845,0.9199462636940685,0.03782014425558031,0.5860935498964752,0.07494888678850731,0.9553969286544616,0.808171139326066,0.41192429503028766,0.7868812660010678,0.1123254046821235,0.8903953142872444,0.03221237265574095,0.2015395450106067,0.16450821423153714,0.08995381590383311,0.9993225784848865
SNr,0.05806227567943511,0.9558818340380344,0.37972636462437276,0.1862406552204552,0.022832563620352145,0.8531711488828186,0.17637002690748238,0.5899091737635553,0.014840229481664068,0.030949048115286384,0.0413797595670727,0.5390018586591059,0.07592339076345378,0.3514305019308802,0.06768959526398904,0.9993831960009242,0.40464021815477896,0.8118117176641755,0.42956543181270235,0.04849752532794603,0.8622825393077941,0.11289272047012296,0.7359110143045687,0.36701715679374614,0.016476015642749066,0.09764192024656254,0.8373307351466872,0.6997788935404028,0.8116730655505412,0.891823718082928,0.7591619209086085,0.07778112576386992,0.8244431729515899,0.7985304987558528,0.09092889014016398,0.795211722785635,0.9980016921220007,0.5670393859598851,0.9087896138171939,0.901330796802149,0.037103202842044644,0.22186609024575007,0.9735719429860481,0.7764741464913072,0.9001754346844696,0.4746600034263794,0.8363522313002967,0.45914066564383144,0.7211680759739892,0.5906633987807861,0.0370246451471688,0.07940925309259048,0.9357376801854383,0.7719788491251739,0.5419163118012459,0.8849655063738675,0.05773103764650206,0.05344175023536246,0.9683531331729048,0.8017828003459774,0.3312880664298479,0.8524243453744077,0.8812443640963451,0.5769761496151472,0.03117304400598286,0.4141322216131693,0.986224476471574,0.034699448055013495,0.11873211986373784,0.8632915496103154,0.7977751221729324,0.5204873647717361,0.7833553226820981,0.37607281420040956,0.9800064793111785,1.0,0.7488711548324076,0.7506326157374752,0.8791879483966883,0.8388029239836824,0.8698607136172885,0.9249036095319251,0.9015532990382972,0.03706398641895214,0.5743754763810353,0.07345039466989713,0.9748883796421282,0.8246589756162722,0.40368847811537134,0.8029347587111327,0.11007962437973123,0.9085606402450324,0.03156833391661236,0.19751005994782142,0.16121911584681783,0.08815532242452136,0.9793426018371425
SO,0.07753306467309327,0.7834348641911842,0.5070650166908258,0.24869519144736535,0.03048930843846151,0.8777502096888927,0.23551451510634408,0.7877312004300301,0.019816799439931976,0.041327600770272116,0.05525618031894046,0.7197524636661041,0.10138378314283572,0.46928032901671585,0.09038884035951086,0.7493333466372544,0.5403335614460071,0.9224690141048141,0.5736172758701545,0.06476084038622033,0.8684753786543925,0.15075052596382568,0.5511025311361508,0.4900938625094755,0.02200113535743847,0.13038547367793088,0.6270528346059685,0.9344449829917788,0.6078385459451943,0.6678610576676939,0.5685144644156185,0.10386449693242203,0.908335685710603,0.9378115876590604,0.1214212746123374,0.9417254969646374,0.7473746797040995,0.7571921849317119,0.6805663275989797,0.6749806346872395,0.049545509401210795,0.2962673736517495,0.7290799452563927,0.5814790907804532,0.8319168975044322,0.6338340051735671,0.626320061300514,0.613110363085869,0.9630068821857372,0.7887383496737468,0.04944060791799981,0.10603860568025449,0.7007469571806674,0.9700669334154005,0.7236442588345163,0.6627251407450445,0.07709074822012857,0.07136307746734132,0.7251717291247735,0.9340075074063228,0.4423832648541364,0.6383560039277918,0.6599384846303806,0.7704611746519608,0.04162671215846094,0.5530086436642754,0.7593313415944127,0.046335671805624576,0.1585481282027872,0.8674603095216715,0.9386995583325246,0.6950292602580181,0.9559788938031065,0.5021862729972183,0.7641491874204444,0.7488711548324076,1.0,0.5621271138021939,0.8517759555258576,0.6281553143604605,0.8609092732999177,0.809674810558255,0.8306454600423976,0.049493142017530106,0.7669883833482365,0.09808148463981746,0.7300657866952951,0.6175633194126681,0.5390626618616579,0.6012946800110864,0.14699407724465807,0.6803948558955689,0.042154559850388615,0.26374371435366994,0.21528284913430482,0.11771760983937211,0.7646671894264633
SOC,0.043583437868924775,0.717516081419905,0.28503499434247515,0.13979831018479155,0.017138866954337247,0.6404180911576571,0.13238909463525242,0.4428050661496703,0.011139560273965897,0.0232313649413624,0.031060997162419602,0.40459237505264556,0.056990573404429784,0.26379519691431047,0.05081001795121911,0.7501696225382516,0.3037361453861044,0.6093723531165928,0.3224458237119668,0.036403824293710606,0.6472573979853617,0.08474095806420805,0.9803877407878914,0.2754950484246207,0.012367434718848292,0.0732932100003072,0.8964589310172356,0.5252768612961088,0.9247967532695403,0.8416827232976507,0.9887648406272473,0.05838504988713924,0.6188539354395556,0.5994030370272565,0.06825419065201681,0.5969118555396853,0.7521356142607764,0.42563825750924034,0.8259696241296036,0.8328048019668927,0.027850874201562098,0.1665399236646141,0.7710088824408863,0.9667193932076125,0.6757010411598222,0.35629527995790217,0.8975077576710101,0.34464595884367477,0.5413322792547178,0.4433712120472089,0.02779190623357114,0.059607175362650394,0.8021827394924609,0.579472502812835,0.4067800586381744,0.8482055066905159,0.0433347997978325,0.04011512076875896,0.775164131785223,0.6018443206770189,0.24867562786684724,0.8805856142081174,0.8517871390952916,0.43309711640375476,0.02339950356271035,0.310861152770665,0.7402922584781797,0.02604653745818143,0.089124201705373,0.6480147940280494,0.5988360267269522,0.39069479207691366,0.5880120549167372,0.2822925202310069,0.7356248270050239,0.7506326157374752,0.5621271138021939,1.0,0.6599471494298705,0.8948855497219007,0.6529458227898121,0.6942628157279813,0.6767353110838672,0.0278214370753163,0.4311449662513549,0.05513426187801479,0.7699677536550646,0.9102339729904999,0.30302173827082174,0.9348612793178706,0.08262935638755638,0.8261777832848174,0.023696221062300803,0.14825749293309876,0.12101632663497987,0.06617226026269897,0.7351264989201589
SPFp,0.06604080024677214,0.9197663530047854,0.4319057891055631,0.2118325843297657,0.02597005982849315,0.9704081481538565,0.20060560114491524,0.6709704959438196,0.01687947327841234,0.035201856635689706,0.047065885789874605,0.613067842481286,0.08635626876131525,0.39972170065770196,0.07699104086609654,0.8797305697302072,0.4602431356033624,0.9233653840963334,0.4885934032604403,0.05516172670063036,0.9807715641237764,0.12840567329886318,0.6470040948689598,0.41745016803636675,0.018740038091735887,0.11105921142871109,0.7361710911631067,0.7959377682741661,0.7136131772702311,0.7840806650328361,0.6674460117445284,0.08846928111982626,0.9377325683945821,0.9082591500623675,0.10342372220409121,0.9044843303821501,0.8774310601931653,0.6449580968369208,0.7989968760961574,0.7924391740672337,0.04220167361223169,0.2523534252833552,0.8559527191704813,0.682666711836762,0.9766851155018046,0.5398845654014964,0.7353108023739003,0.5222326653602716,0.8202661072517332,0.6718283614532436,0.04211232105113358,0.09032113467592841,0.8226892912797121,0.8780589526198307,0.6163827800295711,0.7780510079506769,0.06566404572740334,0.06078535349901046,0.8513644044777914,0.9119583609035256,0.3768114281297806,0.7494412113731156,0.7747794245060099,0.6562603032347486,0.035456632524172894,0.47103946587119666,0.8914683922084033,0.0394676111271684,0.13504748339676523,0.9819192257862928,0.9073999747468985,0.5920092122747034,0.8909987041003538,0.42775019253417473,0.8971246282112819,0.8791879483966883,0.8517759555258576,0.6599471494298705,1.0,0.737465421846357,0.9893910798067588,0.9505725130012495,0.975192425488913,0.042157068333958686,0.6533022631036769,0.08354345029847521,0.8571101144133345,0.725030232898985,0.4591606138955259,0.7059305632076308,0.12520602060171038,0.7987955652910116,0.03590624049633671,0.22465055430753605,0.18337275452970153,0.10026902960315125,0.8977327717056578
SPIV,0.048702806613056836,0.8017964773739882,0.31851558496061777,0.1562192061635547,0.01915202112679482,0.7156424543414259,0.14793969427307702,0.49481753983766835,0.012448027881808666,0.02596015205361389,0.03470946331860235,0.4521163350758975,0.06368476217114073,0.2947809325966754,0.05677823043070602,0.8382855469857327,0.3394133981496238,0.680950042500926,0.3603207402468079,0.04067986605105382,0.7232851152714522,0.09469474402681168,0.8773348223555845,0.30785506427077186,0.013820130096738817,0.08190232820619817,0.998244893055447,0.5869765820437558,0.9676564570086443,0.9405478986214678,0.9050539753761956,0.06524303572147665,0.6915453441301783,0.6698097172465576,0.07627141892416059,0.6670259182586921,0.8404824667182457,0.4756342949570634,0.9229891178668448,0.930627164809734,0.031122275033066728,0.1861019252309627,0.861572614152155,0.9256931804715697,0.7550697867116154,0.39814619877215174,0.9970783450876081,0.3851285328618601,0.6049178908106686,0.4954501859874632,0.031056380608903443,0.06660871368542519,0.8964081940330263,0.6475381158997539,0.45456098689333796,0.9478368568518161,0.04842496318249797,0.0448270963602277,0.8662159446267929,0.6725377573300307,0.2778853988022569,0.9840203749873633,0.9518391925760756,0.483969281366032,0.026148040461690447,0.3473753184049847,0.8272479745686326,0.02910599848916524,0.0995928493124844,0.7241314760635367,0.6691761051600952,0.43658632346709364,0.6570807351839248,0.3154509761820756,0.8220323003691706,0.8388029239836824,0.6281553143604605,0.8948855497219007,0.737465421846357,1.0,0.729641710040714,0.7758118520784407,0.7562255433604588,0.031089380182708553,0.4817878290529328,0.06161040581686521,0.8604091929904822,0.9831379362625049,0.33861507582169625,0.9572388647595518,0.092335110800744,0.9232217276740748,0.02647961079454772,0.16567201580042504,0.1352310657743748,0.07394494221441282,0.8214754380027823
SPVC,0.06674893436442829,0.910008625169329,0.43653697503510946,0.21410399654213527,0.026248528371172954,0.9808135205174784,0.20275663005178526,0.678165095317889,0.017060466404962057,0.03557931474636411,0.04757055804370828,0.6196415704506111,0.08728223906989517,0.40400778702772716,0.07781659086832877,0.8703975783243848,0.4651781737240384,0.933266332132971,0.4938324321216532,0.055753208035192924,0.9912880600412671,0.12978252575709756,0.6401400800617947,0.42192635102178233,0.01894098145234549,0.11225006339293293,0.7283611108083861,0.8044723512462062,0.7060425120237259,0.7757624158324392,0.6603651302726337,0.089417908575753,0.9477875710964907,0.9179981188427154,0.10453270128965715,0.9141828229933182,0.868122464100505,0.6518737736779371,0.7905203820030042,0.7840322501115565,0.042654188493870655,0.2550593293530028,0.8468719850836138,0.6754243551723035,0.9663235410575194,0.545673572786752,0.7275099487542875,0.5278323971369041,0.8290615551253425,0.6790321594414017,0.04256387783419138,0.09128961895792448,0.8139614462446915,0.8874740944615421,0.622992053000881,0.7697967269010574,0.06636814002833785,0.06143713516285458,0.8423323474553202,0.9217369951239536,0.3808518550656196,0.7414904493721322,0.7665598514240602,0.6632971699754205,0.03583682251420547,0.4760902695455844,0.8820108751806673,0.03989080954204375,0.13649555383412373,0.9924480277081886,0.9171297308685316,0.5983571353709098,0.9005525947074211,0.43233681934722923,0.8876071046271973,0.8698607136172885,0.8609092732999177,0.6529458227898121,0.9893910798067588,0.729641710040714,1.0,0.9404879650729304,0.9648466868738478,0.04260910492764148,0.660307411737809,0.0844392596654423,0.8480171016127036,0.7173384450204726,0.46408404448643914,0.6984414022005913,0.1265485642200905,0.7903212068881242,0.03629125148707596,0.2270594094616391,0.1853390012021501,0.1013441819414171,0.8882087963757752
SPVI,0.06277656945118774,0.9675919936931486,0.41055777132986276,0.20136223202189454,0.024686425033963535,0.9224433120275002,0.19069017040244848,0.6378061104790114,0.01604516333239785,0.03346191732449728,0.044739537331910904,0.5827654396676901,0.08208789540985474,0.379964461495325,0.07318556719466733,0.9254744458711809,0.437494474002063,0.8777257535788155,0.46444345917310964,0.052435221171306355,0.9322944903893042,0.12205890355131789,0.6806467534245957,0.39681665528312304,0.01781376510260053,0.10556983369972694,0.7744502193091913,0.7565965645809802,0.7507193480875384,0.8248509759210821,0.7021516008675618,0.08409646687748729,0.8913828040619539,0.8633661827311636,0.09831174751948615,0.8597779429016128,0.9230553673626074,0.613079438890775,0.8405427941246468,0.8336441073445936,0.04011575093843762,0.239880229636072,0.9004602042068054,0.7181637407980307,0.9732640519589173,0.513199428064288,0.7735451975697238,0.49642001708285394,0.7797224149000325,0.6386215738521216,0.04003081484989147,0.08585678796602157,0.865467157978542,0.8346587051550775,0.5859165281834058,0.8185077911564378,0.06241843696092675,0.05778088622922367,0.8956333081731686,0.8668825508765647,0.35818658616491517,0.788410353889678,0.8150660932323756,0.6238230056288169,0.03370410028106488,0.4477571687959497,0.937822606919028,0.037516826291308564,0.12837242566695764,0.9333854260199176,0.8625494742924296,0.562747684631855,0.8469588772375299,0.4066075754539788,0.9437729536053845,0.9249036095319251,0.809674810558255,0.6942628157279813,0.9505725130012495,0.7758118520784407,0.9404879650729304,1.0,0.9747537902836761,0.040073350386976514,0.6210111739878657,0.07941410749501661,0.901677781221734,0.7627300631803899,0.4364654586218665,0.7426372565505719,0.119017401646254,0.8403310156412672,0.034131485261030034,0.21354664195523823,0.17430910008925957,0.0953129834460642,0.94441271910045
SPVO,0.06440248817387856,0.9431639633005354,0.421191254060557,0.206577531710129,0.025325805634240427,0.9463346757123637,0.19562906274717148,0.6543253453709524,0.01646073448735022,0.03432858395427125,0.04589829532121199,0.5978591162985801,0.08421397918951949,0.3898055747849376,0.07508107988312476,0.9021097239236184,0.4488256197236657,0.9004589285294051,0.4764725860034314,0.053793298055344274,0.9564410004684205,0.12522023999085538,0.6634630027449034,0.4070942418881388,0.018275143200434555,0.10830410176605076,0.7548982866576585,0.7761924827815164,0.7317665299876185,0.8040266151982641,0.6844249342994068,0.08627457283650393,0.9144696978326605,0.8857274435218189,0.10085803050929928,0.8820462679620844,0.8997517179783927,0.6289582507931101,0.8193222744686313,0.8125977533817945,0.0411547524496037,0.24609314888251033,0.8777269970501966,0.700032828387184,0.9984716773203566,0.5264913388179131,0.7540161132868235,0.5092773396022231,0.7999172946771667,0.6551619293178309,0.04106761650882278,0.08808048639752943,0.8436173926056251,0.8562764397275873,0.6010918182866366,0.7978435718064575,0.06403508002032136,0.05927741631290101,0.8730219618461039,0.8893348859144027,0.36746365054982194,0.768505980752858,0.7944887637099662,0.639980076863584,0.034577039470917253,0.4593541192239343,0.9141461407080407,0.03848851542335658,0.13169728288986524,0.9575601914287305,0.8848895822620064,0.5773228996299489,0.8688951873591023,0.41713874776075144,0.9199462636940685,0.9015532990382972,0.8306454600423976,0.6767353110838672,0.975192425488913,0.7562255433604588,0.9648466868738478,0.9747537902836761,1.0,0.04111125372009503,0.6370954185334707,0.08147093993028252,0.8789138348604606,0.7434740200483929,0.4477699527537562,0.7238884806285408,0.12209996291639667,0.8191158425892564,0.035015493759810855,0.21907751894259492,0.17882372125840262,0.09778159818011671,0.9205698775352764
SS,0.6383488415711496,0.03877465299489872,0.0976070925589168,0.19901125441745826,0.6160309730924421,0.0434426157840492,0.21014900926671973,0.06282998818697463,0.4003948553703259,0.8350167131364218,0.8957032811869023,0.06876411615937193,0.48817612130138327,0.10546604866484222,0.5475581036406378,0.03708686174358876,0.09159738640901677,0.04565588992186055,0.08628251640861233,0.7642449005041193,0.0429835752544701,0.3283115710614938,0.027275795839741834,0.10098706758763626,0.4445289682688933,0.37959092083972984,0.031034814995648027,0.052965281978474235,0.030083839478194523,0.03305454217512504,0.02813756712634228,0.4765164563376466,0.04495638709246549,0.04641524209369527,0.4076150754927194,0.04660895376279992,0.036989921162901084,0.06536404231640836,0.03368336590420524,0.03340691241165814,0.9989430448023728,0.16705566126801172,0.036084457272707746,0.028779227220221255,0.0411741811549699,0.07808533719167854,0.030998547742374514,0.08072468677323333,0.05139438038614588,0.06274975983861117,0.9989385580024058,0.46674644295842765,0.034682168670094854,0.04801166050203835,0.06839429928904925,0.03280034950948212,0.6420114366539166,0.6935399057051626,0.0358910273766703,0.046226966209500446,0.1118784229639634,0.03159424436014121,0.032662429142645034,0.06423833367059358,0.8410602047394174,0.08949795375635537,0.03758169392789394,0.9362038843525595,0.3121647828867906,0.042933336293726726,0.046459190552344425,0.07121015595682492,0.04731439915675848,0.09855534625058196,0.03782014425558031,0.03706398641895214,0.049493142017530106,0.0278214370753163,0.042157068333958686,0.031089380182708553,0.04260910492764148,0.040073350386976514,0.04111125372009503,1.0,0.0645291937818812,0.5046124882722027,0.036133249663050086,0.030565149072508496,0.09181333733374353,0.02975996299217403,0.33670160693041645,0.033674879230836334,0.8517252720681538,0.18765619548059356,0.2298982116622476,0.42043957641566493,0.037845781802429534
STN,0.10108766489347322,0.6008854399446417,0.6611117295900459,0.32424896758110355,0.03975198203832304,0.6732242143128595,0.3070639923882827,0.9736676456759998,0.02583715721146005,0.05388295529308965,0.07204304722025036,0.9384137743052546,0.13218424860654557,0.611848026912877,0.11784903438162186,0.5747299721262314,0.7044872819158187,0.7075230178170929,0.7478826124667842,0.08443522977950621,0.6661105266518801,0.19654864302603173,0.42268923941523756,0.6389847266916918,0.02868509593508313,0.1699966733638673,0.4809422398883609,0.8207956565753047,0.46620510369124735,0.5122416729217879,0.43604398997222377,0.1354186050106894,0.6966829191206872,0.7192905935038657,0.15830914424320344,0.7222925164747218,0.5732276973416535,0.9872277095335396,0.5219864673663878,0.5177023057901323,0.06459747041398882,0.38627361259164583,0.5591958485438215,0.44598770778850233,0.638070596297005,0.8263932269829265,0.48038021127544966,0.7993737276819979,0.7964516116514169,0.9724243580466109,0.06446069978553022,0.1382532095432138,0.5374647758241959,0.7440300689998595,0.9434878996152402,0.5083024843042742,0.10051097238734451,0.09304323118403776,0.5561982921712553,0.7163729081406915,0.5767796155176976,0.4896116394532175,0.5061651514359407,0.9954925810436936,0.05427293693385852,0.7210130631316124,0.5823983181151462,0.06041248187273619,0.20671516237398013,0.6653319804187877,0.7199716566951667,0.9061796441087079,0.7332247062730801,0.6547508200905959,0.5860935498964752,0.5743754763810353,0.7669883833482365,0.4311449662513549,0.6533022631036769,0.4817878290529328,0.660307411737809,0.6210111739878657,0.6370954185334707,0.0645291937818812,1.0,0.12787870946838764,0.5599519774752829,0.47366389197149283,0.7028302821333693,0.4611860345375985,0.19165098251288398,0.5218549505617989,0.054961145130211365,0.34386924245490447,0.2806859318970411,0.15348030347667557,0.5864908514176428
SUB,0.790496442400075,0.07684045459846513,0.1934297997521311,0.3943843227084498,0.3108569221849236,0.08609104370919768,0.4164562196751643,0.1245113619801702,0.2020442442598089,0.4213598613646459,0.5633701459746105,0.13627113430113635,0.9674277443527056,0.20900403996333664,0.9215688434105976,0.07349572712830486,0.18152025274413439,0.09047713043762885,0.1709876755211596,0.6602758983924458,0.08518135451155044,0.6506211770256326,0.054052954442594926,0.2001279594435263,0.22431486878724136,0.7522424229718377,0.06150227296575929,0.1049622893001079,0.05961770700761254,0.06550480406916613,0.055760742709094514,0.9443215683568253,0.08909091260582257,0.09198195283002493,0.807778414062634,0.09236583486546156,0.07330361816758614,0.1295331444138756,0.0667509558067763,0.06620310275325073,0.5051464053909434,0.3310573264645345,0.07150924345186382,0.05703233251075805,0.08159564440418555,0.1547431722489536,0.06143040147205592,0.1599736206482628,0.10184920425200063,0.1243523719626259,0.5040768713846402,0.924960150226506,0.06873030191711443,0.09514560502937741,0.1355382612967663,0.06500106571240592,0.7859867588997792,0.7275896947258338,0.07112591981138132,0.09160884299114741,0.221711561969138,0.06261090459397894,0.0647277463434991,0.1273023065492218,0.4244094827002857,0.17735976781469892,0.07447634531712438,0.4724201716132466,0.6186227850912794,0.08508179502400111,0.09206904631199495,0.14111849708803095,0.09376382918853907,0.19530897181723791,0.07494888678850731,0.07345039466989713,0.09808148463981746,0.05513426187801479,0.08354345029847521,0.06161040581686521,0.0844392596654423,0.07941410749501661,0.08147093993028252,0.5046124882722027,0.12787870946838764,1.0,0.07160593624381083,0.0605715272270883,0.18194820672812348,0.058975874921511316,0.6672478679298751,0.06673413760753208,0.42979120886263,0.37188179016958123,0.45559358320564153,0.8331929672514714,0.07499969319430402
SUT,0.05660423785545903,0.931878092314685,0.3701908203160507,0.18156385059135782,0.0222592009509209,0.831746638891784,0.17194108974927405,0.575095598546379,0.01446756727289682,0.0301718673685778,0.04034064675432435,0.5254666486122711,0.07401683139831956,0.34260551258421557,0.06598979984554174,0.9742870645909123,0.39447904661494976,0.7914258100081208,0.4187783477701565,0.04727967388361439,0.840629227539475,0.1100578013325099,0.7548669464854165,0.357800761287516,0.01606227619291799,0.09518997341431729,0.8588990828407074,0.6822063116313646,0.8325805112668369,0.9147957209319776,0.7787167605662603,0.07582791566267975,0.8037400689857903,0.7784781040269138,0.08864551837140155,0.7752426678989129,0.9768404075240315,0.5528001081716997,0.9321986319611293,0.9245476873291059,0.03617148129821411,0.21629467321721346,0.9986496539669871,0.796474922366336,0.8775705709131909,0.46274052162127,0.8578953742451144,0.447610899557323,0.7030583770359137,0.5758308837513127,0.03609489631434817,0.07741515807602718,0.9598408389368005,0.7525932093416358,0.5283079151135549,0.9077608522718565,0.05628131774625711,0.052099741292191824,0.9932964156659428,0.7816487350542178,0.32296888627656817,0.8743814811776957,0.9039438591111745,0.5624873435904649,0.030390238359505394,0.40373269048605737,0.9614587818307789,0.03382808868882831,0.11575056394543436,0.8416128999583422,0.777741696173971,0.507417083666519,0.763684001213587,0.36662901646329243,0.9553969286544616,0.9748883796421282,0.7300657866952951,0.7699677536550646,0.8571101144133345,0.8604091929904822,0.8480171016127036,0.901677781221734,0.8789138348604606,0.036133249663050086,0.5599519774752829,0.07160593624381083,1.0,0.84590091833795,0.3935512063100911,0.8236171191268913,0.10731534664317027,0.9319637603830665,0.030775601899967867,0.19255026230555125,0.15717064261524077,0.08594159943527101,0.9547497222195177
SUV,0.04788157678375256,0.788276534068009,0.3131447548656264,0.15358502795220397,0.018829078525852964,0.7035752456630634,0.14544512571893883,0.48647389494249504,0.012238128442259489,0.025522410315050793,0.03412419013582982,0.444492720617085,0.06261090565230375,0.28981031772263205,0.05582083229028128,0.8241503226622383,0.3336901877966649,0.6694678194822253,0.35424498895882484,0.039993919556868214,0.7110890355573635,0.09309799521742582,0.8923822283685428,0.3026639925551275,0.01358709418218713,0.08052128592773602,0.9848664822649857,0.577078945504917,0.9842529937226154,0.9246883200067456,0.9205768000539648,0.06414290349471344,0.6798844624600873,0.6585153431023525,0.07498532539691222,0.6557784847104529,0.8263101977941956,0.46761411915975876,0.9074256165323598,0.914934870240868,0.030597489247803297,0.18296386270604764,0.8470447218178412,0.9415699937189718,0.7423377518418273,0.3914326321916143,0.9860187427660178,0.37863447099361536,0.594717726779868,0.4870958733725887,0.030532705939620212,0.06548555330978897,0.8812929019304285,0.6366192869169947,0.44689615055976384,0.9318543713588338,0.047608418366828845,0.04407121900423469,0.8516097561580613,0.6611973828000598,0.273199677495934,0.9674277607053325,0.9357892194430121,0.4758085604966483,0.025707130536814813,0.34151785364520726,0.8132988664947426,0.028615211287497493,0.09791350833957851,0.711921124959827,0.657892415023277,0.4292245770538729,0.6460009979465734,0.31013182171563847,0.808171139326066,0.8246589756162722,0.6175633194126681,0.9102339729904999,0.725030232898985,0.9831379362625049,0.7173384450204726,0.7627300631803899,0.7434740200483929,0.030565149072508496,0.47366389197149283,0.0605715272270883,0.84590091833795,1.0,0.3329053268307141,0.9736567265409257,0.09077815027721316,0.9076543040581943,0.026033109909585985,0.16287844371047897,0.13295079092399792,0.072698077885728,0.8076236668083927
