,source_region_id,target_region_id,path_length,source_region,target_region
3958,103,138,1,MDRN,GRN
3959,103,73,2,MDRN,LIN
3960,103,235,2,MDRN,NR
3961,103,300,2,MDRN,RPA
3962,103,211,2,MDRN,NTS
3963,103,220,2,MDRN,PRNc
3964,103,21,2,MDRN,XII
3965,103,150,2,MDRN,DMX
3966,103,88,2,MDRN,LRN
3967,103,284,2,MDRN,PGRNd
3968,103,94,2,MDRN,RO
3969,103,32,3,MDRN,PDTg
3970,103,1,3,MDRN,PPY
3971,103,195,3,MDRN,B
3972,103,230,3,MDRN,RM
3973,103,200,3,MDRN,PG
3974,103,137,3,MDRN,NTB
3975,103,205,3,MDRN,RPO
3976,103,141,3,MDRN,TRN
3977,103,237,3,MDRN,ACVII
3978,103,176,3,MDRN,MARN
3979,103,272,3,MDRN,VI
3980,103,81,3,MDRN,PPN
3981,103,83,3,MDRN,SLD
3982,103,186,3,MDRN,VII
3983,103,283,3,MDRN,PGRNl
3984,103,160,4,MDRN,DTN
3985,103,226,4,MDRN,PRP
3986,103,68,4,MDRN,AMB
3987,103,7,4,MDRN,LDT
3988,103,263,4,MDRN,SAG
3989,103,207,4,MDRN,IO
3990,103,80,4,MDRN,RR
3991,103,49,4,MDRN,CUN
3992,103,188,4,MDRN,LING
3993,103,179,4,MDRN,MV
3994,103,59,4,MDRN,SG
3995,103,28,4,MDRN,PCG
3996,103,30,4,MDRN,NI
3997,103,34,5,MDRN,VTN
3998,302,302,0,SOC,SOC
3999,302,184,1,SOC,PC5
4000,302,196,2,SOC,P5
4001,302,240,2,SOC,NLL
4002,302,209,2,SOC,IRN
4003,302,187,2,SOC,I5
4004,302,156,2,SOC,Acs5
4005,302,248,3,SOC,PSV
4006,302,232,3,SOC,SUT
4007,302,79,3,SOC,SPVO
4008,302,276,3,SOC,SLC
4009,302,185,3,SOC,V
4010,302,120,3,SOC,PBG
4011,302,223,3,SOC,PARN
4012,302,112,4,SOC,ISN
4013,47,47,0,VISal,VISal
4014,47,297,1,VISal,VISli
4015,47,224,2,VISal,ProS
4016,47,117,2,VISal,AUDpo
4017,47,130,3,VISal,HATA
4018,47,100,3,VISal,PERI
4019,47,90,3,VISal,MPT
4020,47,8,3,VISal,ECT
4021,47,296,3,VISal,VISpor
4022,47,172,3,VISal,AUDv
4023,47,113,3,VISal,TEa
4024,47,148,3,VISal,PPT
4025,47,180,3,VISal,AUDp
4026,47,86,3,VISal,AUDd
4027,47,153,3,VISal,OP
4028,47,250,3,VISal,VISl
4029,47,125,3,VISal,NOT
4030,47,127,3,VISal,EPv
4031,47,99,4,VISal,CA3
4032,47,134,4,VISal,COAp
4033,47,167,4,VISal,CA1
4034,47,136,4,VISal,PAA
4035,47,77,4,VISal,PA
4036,47,271,4,VISal,CA2
4037,47,303,4,VISal,SUB
4038,47,144,4,VISal,PAR
4039,47,210,4,VISal,TR
4040,47,19,4,VISal,ENTl
4041,47,53,4,VISal,DG
4042,47,183,4,VISal,DT
4043,47,249,4,VISal,PRE
4044,47,60,4,VISal,ENTm
4045,47,158,4,VISal,COAa
4046,47,15,5,VISal,TRS
4047,47,305,5,VISal,BA
4048,47,116,5,VISal,APr
4049,47,246,5,VISal,NLOT
4050,47,26,5,VISal,SFO
4051,47,96,6,VISal,SIM
4052,47,193,6,VISal,SCs
4053,47,37,6,VISal,RSPagl
4054,47,74,6,VISal,RSPd
4055,47,238,6,VISal,POST
4056,47,175,6,VISal,RSPv
4057,47,17,6,VISal,IC
4058,47,145,6,VISal,VISp
4059,47,119,6,VISal,VISpl
4060,47,40,7,VISal,IG
4061,47,35,7,VISal,FC
4062,297,297,0,VISli,VISli
4063,297,224,1,VISli,ProS
4064,297,117,1,VISli,AUDpo
4065,297,47,1,VISli,VISal
4066,297,130,2,VISli,HATA
4067,297,100,2,VISli,PERI
4068,297,90,2,VISli,MPT
4069,297,8,2,VISli,ECT
4070,297,296,2,VISli,VISpor
4071,297,172,2,VISli,AUDv
4072,297,113,2,VISli,TEa
4073,297,148,2,VISli,PPT
4074,297,180,2,VISli,AUDp
4075,297,86,2,VISli,AUDd
4076,297,153,2,VISli,OP
4077,297,250,2,VISli,VISl
4078,297,125,2,VISli,NOT
4079,297,127,2,VISli,EPv
4080,297,99,3,VISli,CA3
4081,297,134,3,VISli,COAp
4082,297,167,3,VISli,CA1
4083,297,136,3,VISli,PAA
4084,297,77,3,VISli,PA
4085,297,271,3,VISli,CA2
4086,297,303,3,VISli,SUB
4087,297,144,3,VISli,PAR
4088,297,210,3,VISli,TR
4089,297,19,3,VISli,ENTl
4090,297,53,3,VISli,DG
4091,297,183,3,VISli,DT
4092,297,249,3,VISli,PRE
4093,297,60,3,VISli,ENTm
4094,297,158,3,VISli,COAa
4095,297,15,4,VISli,TRS
4096,297,305,4,VISli,BA
4097,297,116,4,VISli,APr
4098,297,246,4,VISli,NLOT
4099,297,26,4,VISli,SFO
4100,297,96,5,VISli,SIM
4101,297,193,5,VISli,SCs
4102,297,37,5,VISli,RSPagl
4103,297,74,5,VISli,RSPd
4104,297,238,5,VISli,POST
4105,297,175,5,VISli,RSPv
4106,297,17,5,VISli,IC
4107,297,145,5,VISli,VISp
4108,297,119,5,VISli,VISpl
4109,297,40,6,VISli,IG
4110,297,35,6,VISli,FC
4111,57,57,0,MEA,MEA
4112,57,233,1,MEA,IA
4113,57,260,2,MEA,FS
4114,57,43,2,MEA,BLA
4115,57,147,2,MEA,CEA
4116,57,310,2,MEA,LA
4117,57,189,2,MEA,EPd
4118,57,253,2,MEA,BMA
4119,57,62,2,MEA,PIR
4120,57,197,3,MEA,AON
4121,57,107,3,MEA,MA
4122,57,25,3,MEA,AAA
4123,57,95,3,MEA,OT
4124,250,250,0,VISl,VISl
4125,250,224,1,VISl,ProS
4126,250,130,2,VISl,HATA
4127,250,100,2,VISl,PERI
4128,250,90,2,VISl,MPT
4129,250,8,2,VISl,ECT
4130,250,297,2,VISl,VISli
4131,250,296,2,VISl,VISpor
4132,250,113,2,VISl,TEa
4133,250,148,2,VISl,PPT
4134,250,153,2,VISl,OP
4135,250,125,2,VISl,NOT
4136,250,127,2,VISl,EPv
4137,250,99,3,VISl,CA3
4138,250,134,3,VISl,COAp
4139,250,167,3,VISl,CA1
4140,250,136,3,VISl,PAA
4141,250,77,3,VISl,PA
4142,250,271,3,VISl,CA2
4143,250,303,3,VISl,SUB
4144,250,144,3,VISl,PAR
4145,250,210,3,VISl,TR
4146,250,19,3,VISl,ENTl
4147,250,47,3,VISl,VISal
4148,250,53,3,VISl,DG
4149,250,117,3,VISl,AUDpo
4150,250,183,3,VISl,DT
4151,250,249,3,VISl,PRE
4152,250,60,3,VISl,ENTm
4153,250,158,3,VISl,COAa
4154,250,172,4,VISl,AUDv
4155,250,15,4,VISl,TRS
4156,250,305,4,VISl,BA
4157,250,180,4,VISl,AUDp
4158,250,246,4,VISl,NLOT
4159,250,86,4,VISl,AUDd
4160,250,116,4,VISl,APr
4161,250,26,4,VISl,SFO
4162,250,96,5,VISl,SIM
4163,250,193,5,VISl,SCs
4164,250,37,5,VISl,RSPagl
4165,250,74,5,VISl,RSPd
4166,250,238,5,VISl,POST
4167,250,175,5,VISl,RSPv
4168,250,17,5,VISl,IC
4169,250,145,5,VISl,VISp
4170,250,119,5,VISl,VISpl
4171,250,40,6,VISl,IG
4172,250,35,6,VISl,FC
4173,224,224,0,ProS,ProS
4174,224,130,1,ProS,HATA
4175,224,100,1,ProS,PERI
4176,224,90,1,ProS,MPT
4177,224,8,1,ProS,ECT
4178,224,297,1,ProS,VISli
4179,224,296,1,ProS,VISpor
4180,224,113,1,ProS,TEa
4181,224,148,1,ProS,PPT
4182,224,153,1,ProS,OP
4183,224,250,1,ProS,VISl
4184,224,125,1,ProS,NOT
4185,224,127,1,ProS,EPv
4186,224,99,2,ProS,CA3
4187,224,134,2,ProS,COAp
4188,224,167,2,ProS,CA1
4189,224,136,2,ProS,PAA
4190,224,77,2,ProS,PA
4191,224,271,2,ProS,CA2
4192,224,303,2,ProS,SUB
4193,224,144,2,ProS,PAR
4194,224,210,2,ProS,TR
4195,224,19,2,ProS,ENTl
4196,224,47,2,ProS,VISal
4197,224,53,2,ProS,DG
4198,224,117,2,ProS,AUDpo
4199,224,183,2,ProS,DT
4200,224,249,2,ProS,PRE
4201,224,60,2,ProS,ENTm
4202,224,158,2,ProS,COAa
4203,224,172,3,ProS,AUDv
4204,224,15,3,ProS,TRS
4205,224,305,3,ProS,BA
4206,224,180,3,ProS,AUDp
4207,224,246,3,ProS,NLOT
4208,224,86,3,ProS,AUDd
4209,224,116,3,ProS,APr
4210,224,26,3,ProS,SFO
4211,224,96,4,ProS,SIM
4212,224,193,4,ProS,SCs
4213,224,37,4,ProS,RSPagl
4214,224,74,4,ProS,RSPd
4215,224,238,4,ProS,POST
4216,224,175,4,ProS,RSPv
4217,224,17,4,ProS,IC
4218,224,145,4,ProS,VISp
4219,224,119,4,ProS,VISpl
4220,224,40,5,ProS,IG
4221,224,35,5,ProS,FC
4222,264,264,0,SPFm,SPFm
4223,264,281,1,SPFm,Xi
4224,264,128,2,SPFm,PR
4225,264,132,2,SPFm,PVi
4226,264,261,2,SPFm,RH
4227,264,101,2,SPFm,PVT
4228,264,72,2,SPFm,RE
4229,264,301,2,SPFm,CM
4230,264,241,2,SPFm,PH
4231,264,214,2,SPFm,SMT
4232,264,56,2,SPFm,PT
4233,264,122,2,SPFm,IAM
4234,264,257,3,SPFm,PCN
4235,264,231,3,SPFm,VM
4236,264,135,3,SPFm,MD
4237,264,304,3,SPFm,SPA
4238,264,177,3,SPFm,PSTN
4239,264,306,3,SPFm,IMD
4240,264,82,3,SPFm,AM
4241,264,219,3,SPFm,IAD
4242,264,129,4,SPFm,RT
4243,264,98,4,SPFm,AV
4244,264,102,4,SPFm,SF
4245,264,298,4,SPFm,CL
4246,264,181,4,SPFm,AD
4247,264,277,4,SPFm,VAL
4248,264,55,4,SPFm,LD
4249,14,14,0,VISrl,VISrl
4250,14,63,1,VISrl,VISa
4251,14,192,2,VISrl,SSp-bfd
4252,14,164,2,VISrl,SSp-un
4253,14,51,2,VISrl,VISpm
4254,14,152,2,VISrl,SSp-tr
4255,14,121,2,VISrl,VISam
4256,14,194,3,VISrl,SSp-ll
4257,14,267,3,VISrl,CP
4258,14,268,3,VISrl,SSp-m
4259,14,243,3,VISrl,SSp-n
4260,14,123,3,VISrl,SSp-ul
4261,14,29,4,VISrl,LSr
4262,14,190,4,VISrl,LSc
4263,208,208,0,SPFp,SPFp
4264,208,146,1,SPFp,PoT
4265,208,97,2,SPFp,VPMpc
4266,208,227,2,SPFp,POL
4267,208,5,2,SPFp,PF
4268,208,70,2,SPFp,APN
4269,208,104,2,SPFp,LP
4270,208,236,2,SPFp,SGN
4271,208,78,2,SPFp,VPLpc
4272,208,275,2,SPFp,PO
4273,208,307,2,SPFp,PIL
4274,208,115,2,SPFp,IntG
4275,208,292,3,SPFp,PP
4276,208,203,3,SPFp,IGL
4277,208,269,3,SPFp,SNr
4278,208,174,3,SPFp,VPM
4279,208,273,3,SPFp,NB
4280,208,50,3,SPFp,SNc
4281,208,149,3,SPFp,VPL
4282,208,247,3,SPFp,MG
4283,208,280,3,SPFp,LT
4284,208,222,3,SPFp,LGd
4285,208,191,3,SPFp,LGv
4286,271,271,0,CA2,CA2
4287,271,130,1,CA2,HATA
4288,271,224,2,CA2,ProS
4289,271,99,2,CA2,CA3
4290,271,134,2,CA2,COAp
4291,271,167,2,CA2,CA1
4292,271,77,2,CA2,PA
4293,271,303,2,CA2,SUB
4294,271,144,2,CA2,PAR
4295,271,210,2,CA2,TR
4296,271,19,2,CA2,ENTl
4297,271,53,2,CA2,DG
4298,271,249,2,CA2,PRE
4299,271,60,2,CA2,ENTm
4300,271,26,3,CA2,SFO
4301,271,100,3,CA2,PERI
4302,271,90,3,CA2,MPT
4303,271,8,3,CA2,ECT
4304,271,297,3,CA2,VISli
4305,271,296,3,CA2,VISpor
4306,271,15,3,CA2,TRS
4307,271,113,3,CA2,TEa
4308,271,148,3,CA2,PPT
4309,271,116,3,CA2,APr
4310,271,153,3,CA2,OP
4311,271,250,3,CA2,VISl
4312,271,125,3,CA2,NOT
4313,271,127,3,CA2,EPv
4314,271,193,4,CA2,SCs
4315,271,96,4,CA2,SIM
4316,271,37,4,CA2,RSPagl
4317,271,136,4,CA2,PAA
4318,271,74,4,CA2,RSPd
4319,271,238,4,CA2,POST
4320,271,47,4,CA2,VISal
4321,271,175,4,CA2,RSPv
4322,271,17,4,CA2,IC
4323,271,145,4,CA2,VISp
4324,271,119,4,CA2,VISpl
4325,271,117,4,CA2,AUDpo
4326,271,183,4,CA2,DT
4327,271,158,4,CA2,COAa
4328,271,35,5,CA2,FC
4329,271,40,5,CA2,IG
4330,271,172,5,CA2,AUDv
4331,271,305,5,CA2,BA
4332,271,180,5,CA2,AUDp
4333,271,246,5,CA2,NLOT
4334,271,86,5,CA2,AUDd
4335,119,119,0,VISpl,VISpl
4336,119,116,1,VISpl,APr
4337,119,96,2,VISpl,SIM
4338,119,193,2,VISpl,SCs
4339,119,37,2,VISpl,RSPagl
4340,119,74,2,VISpl,RSPd
4341,119,238,2,VISpl,POST
4342,119,175,2,VISpl,RSPv
4343,119,17,2,VISpl,IC
4344,119,145,2,VISpl,VISp
4345,119,249,2,VISpl,PRE
4346,119,40,3,VISpl,IG
4347,119,130,3,VISpl,HATA
4348,119,35,3,VISpl,FC
4349,119,224,4,VISpl,ProS
4350,119,99,4,VISpl,CA3
4351,119,134,4,VISpl,COAp
4352,119,167,4,VISpl,CA1
4353,119,77,4,VISpl,PA
4354,119,271,4,VISpl,CA2
4355,119,303,4,VISpl,SUB
4356,119,210,4,VISpl,TR
4357,119,144,4,VISpl,PAR
4358,119,19,4,VISpl,ENTl
4359,119,53,4,VISpl,DG
4360,119,60,4,VISpl,ENTm
4361,119,26,5,VISpl,SFO
4362,119,100,5,VISpl,PERI
4363,119,90,5,VISpl,MPT
4364,119,8,5,VISpl,ECT
4365,119,297,5,VISpl,VISli
4366,119,296,5,VISpl,VISpor
4367,119,15,5,VISpl,TRS
4368,119,113,5,VISpl,TEa
4369,119,148,5,VISpl,PPT
4370,119,153,5,VISpl,OP
4371,119,250,5,VISpl,VISl
4372,119,125,5,VISpl,NOT
4373,119,127,5,VISpl,EPv
4374,119,136,6,VISpl,PAA
4375,119,47,6,VISpl,VISal
4376,119,117,6,VISpl,AUDpo
4377,119,183,6,VISpl,DT
4378,119,158,6,VISpl,COAa
4379,119,172,7,VISpl,AUDv
4380,119,305,7,VISpl,BA
4381,119,180,7,VISpl,AUDp
4382,119,86,7,VISpl,AUDd
4383,119,246,7,VISpl,NLOT
4384,290,290,0,SPVC,SPVC
4385,290,54,1,SPVC,Pa5
4386,290,61,2,SPVC,PFL
4387,290,245,2,SPVC,ECU
4388,290,89,2,SPVC,SPVI
4389,290,221,2,SPVC,COPY
4390,290,289,3,SPVC,FL
4391,290,66,3,SPVC,x
4392,290,274,3,SPVC,AN
4393,290,244,3,SPVC,PRM
4394,290,20,3,SPVC,DEC
4395,290,154,3,SPVC,FOTU
4396,290,126,3,SPVC,PYR
4397,290,65,4,SPVC,CUL
4398,290,109,4,SPVC,VCO
4399,290,278,4,SPVC,DN
4400,290,87,4,SPVC,DCO
4401,290,251,5,SPVC,y
4402,54,54,0,Pa5,Pa5
4403,54,290,1,Pa5,SPVC
4404,54,61,1,Pa5,PFL
4405,54,245,1,Pa5,ECU
4406,54,89,1,Pa5,SPVI
4407,54,221,1,Pa5,COPY
4408,54,289,2,Pa5,FL
4409,54,66,2,Pa5,x
4410,54,274,2,Pa5,AN
4411,54,244,2,Pa5,PRM
4412,54,20,2,Pa5,DEC
4413,54,154,2,Pa5,FOTU
4414,54,126,2,Pa5,PYR
4415,54,65,3,Pa5,CUL
4416,54,109,3,Pa5,VCO
4417,54,278,3,Pa5,DN
4418,54,87,3,Pa5,DCO
4419,54,251,4,Pa5,y
4420,89,89,0,SPVI,SPVI
4421,89,54,1,SPVI,Pa5
4422,89,290,2,SPVI,SPVC
4423,89,61,2,SPVI,PFL
4424,89,245,2,SPVI,ECU
4425,89,221,2,SPVI,COPY
4426,89,289,3,SPVI,FL
4427,89,66,3,SPVI,x
4428,89,274,3,SPVI,AN
4429,89,244,3,SPVI,PRM
4430,89,20,3,SPVI,DEC
4431,89,154,3,SPVI,FOTU
4432,89,126,3,SPVI,PYR
4433,89,65,4,SPVI,CUL
4434,89,109,4,SPVI,VCO
4435,89,278,4,SPVI,DN
4436,89,87,4,SPVI,DCO
4437,89,251,5,SPVI,y
4438,79,79,0,SPVO,SPVO
4439,79,187,1,SPVO,I5
4440,79,232,2,SPVO,SUT
4441,79,248,2,SPVO,PSV
4442,79,185,2,SPVO,V
4443,79,184,2,SPVO,PC5
4444,79,223,2,SPVO,PARN
4445,79,196,3,SPVO,P5
4446,79,302,3,SPVO,SOC
4447,79,240,3,SPVO,NLL
4448,79,209,3,SPVO,IRN
4449,79,112,3,SPVO,ISN
4450,79,156,3,SPVO,Acs5
4451,79,276,4,SPVO,SLC
4452,79,120,4,SPVO,PBG
4453,228,228,0,MEPO,MEPO
4454,228,139,1,MEPO,OV
4455,228,91,2,MEPO,VMPO
4456,228,12,2,MEPO,MS
4457,228,64,3,MEPO,SBPV
4458,228,3,3,MEPO,MPO
4459,228,198,3,MEPO,SO
4460,228,10,3,MEPO,PVpo
4461,228,212,3,MEPO,VLPO
4462,228,182,3,MEPO,SCH
4463,228,279,3,MEPO,AVP
4464,228,27,3,MEPO,NDB
4465,228,93,3,MEPO,AVPV
4466,139,139,0,OV,OV
4467,139,91,1,OV,VMPO
4468,139,228,1,OV,MEPO
4469,139,12,1,OV,MS
4470,139,64,2,OV,SBPV
4471,139,3,2,OV,MPO
4472,139,198,2,OV,SO
4473,139,10,2,OV,PVpo
4474,139,212,2,OV,VLPO
4475,139,182,2,OV,SCH
4476,139,279,2,OV,AVP
4477,139,27,2,OV,NDB
4478,139,93,2,OV,AVPV
4479,163,163,0,MEV,MEV
4480,163,69,1,MEV,CENT
4481,163,67,2,MEV,VeCB
4482,163,162,3,MEV,ICB
4483,163,131,3,MEV,FN
4484,163,168,3,MEV,LC
4485,163,201,3,MEV,LAV
4486,163,46,3,MEV,NOD
4487,163,312,3,MEV,PB
4488,163,252,3,MEV,SPIV
4489,163,286,3,MEV,SUV
4490,163,159,3,MEV,IP
4491,69,69,0,CENT,CENT
4492,69,67,1,CENT,VeCB
4493,69,163,1,CENT,MEV
4494,69,162,2,CENT,ICB
4495,69,131,2,CENT,FN
4496,69,168,2,CENT,LC
4497,69,201,2,CENT,LAV
4498,69,46,2,CENT,NOD
4499,69,312,2,CENT,PB
4500,69,252,2,CENT,SPIV
4501,69,286,2,CENT,SUV
4502,69,159,2,CENT,IP
4503,99,99,0,CA3,CA3
4504,99,130,1,CA3,HATA
4505,99,224,2,CA3,ProS
4506,99,134,2,CA3,COAp
4507,99,167,2,CA3,CA1
4508,99,77,2,CA3,PA
4509,99,271,2,CA3,CA2
4510,99,303,2,CA3,SUB
4511,99,144,2,CA3,PAR
4512,99,210,2,CA3,TR
4513,99,19,2,CA3,ENTl
4514,99,53,2,CA3,DG
4515,99,249,2,CA3,PRE
4516,99,60,2,CA3,ENTm
4517,99,26,3,CA3,SFO
4518,99,100,3,CA3,PERI
4519,99,90,3,CA3,MPT
4520,99,8,3,CA3,ECT
4521,99,297,3,CA3,VISli
4522,99,296,3,CA3,VISpor
4523,99,15,3,CA3,TRS
4524,99,113,3,CA3,TEa
4525,99,148,3,CA3,PPT
4526,99,116,3,CA3,APr
4527,99,153,3,CA3,OP
4528,99,250,3,CA3,VISl
4529,99,125,3,CA3,NOT
4530,99,127,3,CA3,EPv
4531,99,193,4,CA3,SCs
4532,99,96,4,CA3,SIM
4533,99,37,4,CA3,RSPagl
4534,99,136,4,CA3,PAA
4535,99,74,4,CA3,RSPd
4536,99,238,4,CA3,POST
4537,99,47,4,CA3,VISal
4538,99,175,4,CA3,RSPv
4539,99,17,4,CA3,IC
4540,99,145,4,CA3,VISp
4541,99,119,4,CA3,VISpl
4542,99,117,4,CA3,AUDpo
4543,99,183,4,CA3,DT
4544,99,158,4,CA3,COAa
4545,99,35,5,CA3,FC
4546,99,40,5,CA3,IG
4547,99,172,5,CA3,AUDv
4548,99,305,5,CA3,BA
4549,99,180,5,CA3,AUDp
4550,99,246,5,CA3,NLOT
4551,99,86,5,CA3,AUDd
4552,85,85,0,STN,STN
4553,85,31,1,STN,GPi
4554,85,294,2,STN,GPe
4555,85,110,2,STN,PST
4556,247,247,0,MG,MG
4557,247,115,1,MG,IntG
4558,247,292,2,MG,PP
4559,247,203,2,MG,IGL
4560,247,174,2,MG,VPM
4561,247,146,2,MG,PoT
4562,247,307,2,MG,PIL
4563,247,149,2,MG,VPL
4564,247,280,2,MG,LT
4565,247,222,2,MG,LGd
4566,247,191,2,MG,LGv
4567,247,97,3,MG,VPMpc
4568,247,227,3,MG,POL
4569,247,5,3,MG,PF
4570,247,70,3,MG,APN
4571,247,104,3,MG,LP
4572,247,236,3,MG,SGN
4573,247,269,3,MG,SNr
4574,247,78,3,MG,VPLpc
4575,247,208,3,MG,SPFp
4576,247,273,3,MG,NB
4577,247,50,3,MG,SNc
4578,247,275,3,MG,PO
4579,140,140,0,MH,MH
4580,140,11,1,MH,SCO
4581,140,266,2,MH,PAG
4582,140,84,2,MH,LH
4583,140,213,2,MH,SCm
4584,140,254,2,MH,NPC
4585,140,92,3,MH,Pa4
4586,140,291,4,MH,IV
4587,140,133,4,MH,CLI
4588,140,206,4,MH,MRN
4589,140,218,4,MH,III
4590,140,155,4,MH,DR
4591,140,33,5,MH,AT
4592,282,282,0,MM,MM
4593,282,23,1,MM,TMd
4594,282,48,2,MM,PMd
4595,282,202,2,MM,PMv
4596,282,108,2,MM,SUM
4597,282,75,3,MM,TMv
4598,282,309,3,MM,LM
4599,23,23,0,TMd,TMd
4600,23,48,1,TMd,PMd
4601,23,202,1,TMd,PMv
4602,23,282,1,TMd,MM
4603,23,108,1,TMd,SUM
4604,23,75,2,TMd,TMv
4605,23,309,2,TMd,LM
4606,303,303,0,SUB,SUB
4607,303,130,1,SUB,HATA
4608,303,224,2,SUB,ProS
4609,303,99,2,SUB,CA3
4610,303,134,2,SUB,COAp
4611,303,167,2,SUB,CA1
4612,303,77,2,SUB,PA
4613,303,271,2,SUB,CA2
4614,303,144,2,SUB,PAR
4615,303,210,2,SUB,TR
4616,303,19,2,SUB,ENTl
4617,303,53,2,SUB,DG
4618,303,249,2,SUB,PRE
4619,303,60,2,SUB,ENTm
4620,303,26,3,SUB,SFO
4621,303,100,3,SUB,PERI
4622,303,90,3,SUB,MPT
4623,303,8,3,SUB,ECT
4624,303,297,3,SUB,VISli
4625,303,296,3,SUB,VISpor
4626,303,15,3,SUB,TRS
4627,303,113,3,SUB,TEa
4628,303,148,3,SUB,PPT
4629,303,116,3,SUB,APr
4630,303,153,3,SUB,OP
4631,303,250,3,SUB,VISl
4632,303,125,3,SUB,NOT
4633,303,127,3,SUB,EPv
4634,303,193,4,SUB,SCs
4635,303,96,4,SUB,SIM
4636,303,37,4,SUB,RSPagl
4637,303,136,4,SUB,PAA
4638,303,74,4,SUB,RSPd
4639,303,238,4,SUB,POST
4640,303,47,4,SUB,VISal
4641,303,175,4,SUB,RSPv
4642,303,17,4,SUB,IC
4643,303,145,4,SUB,VISp
4644,303,119,4,SUB,VISpl
4645,303,117,4,SUB,AUDpo
4646,303,183,4,SUB,DT
4647,303,158,4,SUB,COAa
4648,303,35,5,SUB,FC
4649,303,40,5,SUB,IG
4650,303,172,5,SUB,AUDv
4651,303,305,5,SUB,BA
4652,303,180,5,SUB,AUDp
4653,303,246,5,SUB,NLOT
4654,303,86,5,SUB,AUDd
4655,299,299,0,MOB,MOB
4656,299,169,1,MOB,MOs
4657,299,199,2,MOB,MOp
4658,299,9,2,MOB,AIv
4659,299,106,2,MOB,ACAv
4660,299,42,2,MOB,ORBm
4661,299,41,2,MOB,ORBvl
4662,299,143,2,MOB,AOB
4663,299,18,2,MOB,PL
4664,299,118,2,MOB,ORBl
4665,299,217,2,MOB,FRP
4666,299,287,2,MOB,ACAd
4667,299,161,3,MOB,DP
4668,299,171,3,MOB,ILA
4669,299,285,3,MOB,GU
4670,299,288,4,MOB,SSs
4671,299,258,4,MOB,AIp
4672,299,36,4,MOB,AId
4673,299,165,4,MOB,CLA
4674,299,39,4,MOB,VISC
4675,299,270,4,MOB,SH
4676,299,216,4,MOB,TT
4677,111,111,0,MPN,MPN
4678,111,229,1,MPN,PeF
4679,111,256,2,MPN,ASO
4680,111,4,2,MPN,PVH
4681,111,262,2,MPN,TU
4682,111,76,2,MPN,BST
4683,111,13,2,MPN,ZI
4684,111,242,2,MPN,LHA
4685,111,215,2,MPN,AHN
4686,111,124,2,MPN,PVHd
4687,111,311,2,MPN,VMH
4688,111,255,2,MPN,DMH
4689,111,204,3,MPN,BAC
4690,111,239,3,MPN,ME
4691,111,52,3,MPN,PVa
4692,111,22,3,MPN,SubG
4693,111,6,4,MPN,RCH
4694,111,295,4,MPN,PVp
4695,111,173,4,MPN,ARH
4696,3,3,0,MPO,MPO
4697,3,91,1,MPO,VMPO
4698,3,64,2,MPO,SBPV
4699,3,198,2,MPO,SO
4700,3,10,2,MPO,PVpo
4701,3,139,2,MPO,OV
4702,3,212,2,MPO,VLPO
4703,3,182,2,MPO,SCH
4704,3,279,2,MPO,AVP
4705,3,27,2,MPO,NDB
4706,3,93,2,MPO,AVPV
4707,3,228,3,MPO,MEPO
4708,3,12,3,MPO,MS
4709,108,108,0,SUM,SUM
4710,108,23,1,SUM,TMd
4711,108,48,2,SUM,PMd
4712,108,202,2,SUM,PMv
4713,108,282,2,SUM,MM
4714,108,75,3,SUM,TMv
4715,108,309,3,SUM,LM
4716,90,90,0,MPT,MPT
4717,90,224,1,MPT,ProS
4718,90,130,2,MPT,HATA
4719,90,100,2,MPT,PERI
4720,90,8,2,MPT,ECT
4721,90,297,2,MPT,VISli
4722,90,296,2,MPT,VISpor
4723,90,113,2,MPT,TEa
4724,90,148,2,MPT,PPT
4725,90,153,2,MPT,OP
4726,90,250,2,MPT,VISl
4727,90,125,2,MPT,NOT
4728,90,127,2,MPT,EPv
4729,90,99,3,MPT,CA3
4730,90,134,3,MPT,COAp
4731,90,167,3,MPT,CA1
4732,90,136,3,MPT,PAA
4733,90,77,3,MPT,PA
4734,90,271,3,MPT,CA2
4735,90,303,3,MPT,SUB
4736,90,144,3,MPT,PAR
4737,90,210,3,MPT,TR
4738,90,19,3,MPT,ENTl
4739,90,47,3,MPT,VISal
4740,90,53,3,MPT,DG
4741,90,117,3,MPT,AUDpo
4742,90,183,3,MPT,DT
4743,90,249,3,MPT,PRE
4744,90,60,3,MPT,ENTm
4745,90,158,3,MPT,COAa
4746,90,172,4,MPT,AUDv
4747,90,15,4,MPT,TRS
4748,90,305,4,MPT,BA
4749,90,180,4,MPT,AUDp
4750,90,246,4,MPT,NLOT
4751,90,86,4,MPT,AUDd
4752,90,116,4,MPT,APr
4753,90,26,4,MPT,SFO
4754,90,96,5,MPT,SIM
4755,90,193,5,MPT,SCs
4756,90,37,5,MPT,RSPagl
4757,90,74,5,MPT,RSPd
4758,90,238,5,MPT,POST
4759,90,175,5,MPT,RSPv
4760,90,17,5,MPT,IC
4761,90,145,5,MPT,VISp
4762,90,119,5,MPT,VISpl
4763,90,40,6,MPT,IG
4764,90,35,6,MPT,FC
4765,51,51,0,VISpm,VISpm
4766,51,63,1,VISpm,VISa
4767,51,192,2,VISpm,SSp-bfd
4768,51,164,2,VISpm,SSp-un
