,x_umap,y_umap,x_sp,y_sp,region,soma_x,soma_y,soma_z,label,color
SEU-ALLEN_local_192349_5477_9456_6750_CCFv3,11.360297,-4.8978763,3.3221387637819304,-0.5707609141929025,CA1,322.039,88.381,323.187,1,#66c2a5
SEU-ALLEN_local_192349_5486_9468_6747_CCFv3,9.322597,-1.7690352,2.9843193693037353,-0.40447024067348614,CA1,321.902,88.516,322.885,1,#66c2a5
SEU-ALLEN_local_192349_5490_11099_6019_CCFv3,17.51346,5.60279,0.3083017657344238,0.5491865972289085,CA1,284.505,74.009,299.592,2,#fc8d62
SEU-ALLEN_local_192349_5499_12045_6350_CCFv3,12.75751,10.665952,-1.434115350874958,2.029520334754375,CA1,304.02,76.422,280.702,2,#fc8d62
SEU-ALLEN_local_192349_5501_9693_6902_CCFv3,6.3996577,4.29017,1.9361004606722814,0.3327097069069665,CA1,332.76595999999995,90.226,319.70500000000004,1,#66c2a5
SEU-ALLEN_local_192349_5505_12100_6004_CCFv3,10.036711,13.834057,-0.04859743766504891,-0.013701903824482223,CA1,286.86404,70.44,280.689,2,#fc8d62
SEU-ALLEN_local_192349_5509_11943_6230_CCFv3,7.016161,23.421244,-1.6486969675281578,-1.6386130994641879,CA1,297.71,75.074,282.813,2,#fc8d62
SEU-ALLEN_local_192349_5514_9541_6732_CCFv3,8.313082,4.759298,0.9868163140014813,-1.0544469049562981,CA1,321.245,88.8,321.168,1,#66c2a5
SEU-ALLEN_local_192349_5525_10406_6132_CCFv3,12.684723,5.63754,0.6414910123628847,0.5680850227107239,CA1,289.218,77.253,308.832,2,#fc8d62
SEU-ALLEN_local_192349_5534_12153_6060_CCFv3,8.279615,7.203831,0.4061034181783068,0.7393928526514414,CA1,289.814,71.757,279.65700000000004,1,#66c2a5
SEU-ALLEN_local_192349_5543_11710_6426_CCFv3,16.514055,18.002531,1.2790443965063374,-1.6265598438983886,CA1,307.283,80.678,285.262,2,#fc8d62
SEU-ALLEN_local_192349_5545_12228_6066_CCFv3,11.442424,5.04076,0.6486976797254423,1.1066708149394053,CA1,290.349,71.785,278.289,1,#66c2a5
SEU-ALLEN_local_192349_5547_10138_6210_CCFv3,6.648798,1.6223313,2.0343478457015767,-0.05033551414001064,CA1,292.845,79.075,311.77,1,#66c2a5
SEU-ALLEN_local_192349_5550_9560_6400_CCFv3,8.015537,12.21582,0.07878976448028938,-0.06212080609802996,CA1,302.075,83.74600000000001,319.793,2,#fc8d62
SEU-ALLEN_local_192349_5552_11719_6557_CCFv3,11.468422,20.692863,0.7034630961086689,-2.3144272562568773,CA1,314.26599999999996,82.833,284.53200000000004,2,#fc8d62
SEU-ALLEN_local_192349_5553_11949_5979_CCFv3,4.2139945,16.16434,-4.893810042824403,-2.3320315527046933,CA1,285.155,71.683,283.52700000000004,2,#fc8d62
SEU-ALLEN_local_192349_5556_12110_6038_CCFv3,15.167601,20.280981,2.2357034980980792,-2.0258252974520667,CA1,288.603,72.041,280.41700000000003,2,#fc8d62
SEU-ALLEN_local_192349_5557_11939_5903_CCFv3,10.084115,4.5918255,1.5737710826441842,0.4590601816944059,CA1,281.423,70.661,283.676,1,#66c2a5
SEU-ALLEN_local_192349_5561_11838_6569_CCFv3,12.587911,-8.931747,5.692261184878786,2.017831115462457,CA1,314.934,82.306,282.96299999999997,1,#66c2a5
SEU-ALLEN_local_192349_5563_11532_5924_CCFv3,7.6375165,14.014053,-0.46374945136318374,0.8577077966459133,CA1,280.952,72.8,292.267,2,#fc8d62
SEU-ALLEN_local_192349_5568_11838_5906_CCFv3,15.82504,4.138489,-1.1008106269863691,0.5165624827096268,CA1,281.198,71.37100000000001,285.801,2,#fc8d62
SEU-ALLEN_local_192349_5570_11453_5945_CCFv3,9.915052,16.199127,2.4984043712919175,1.8152474316674791,CA1,281.763,73.553,293.709,2,#fc8d62
SEU-ALLEN_local_192349_5571_9233_6593_CCFv3,8.249466,15.255244,0.06134668776325009,1.2275579370664733,CA1,312.038,88.802,326.395,2,#fc8d62
SEU-ALLEN_local_192349_5573_12033_6070_CCFv3,3.5714536,21.953775,-3.2220612873712424,-0.2561979548100421,CA1,289.945,73.245,281.757,2,#fc8d62
SEU-ALLEN_local_192349_5580_12278_6383_CCFv3,10.799421,10.316827,-0.6329256178369592,-1.036558179869507,CA1,306.022,77.48,276.954,2,#fc8d62
SEU-ALLEN_local_192349_5592_9395_6872_CCFv3,5.6279397,18.71605,-1.9182424875387758,-0.6530827522362943,CA1,329.64,92.6,325.396,2,#fc8d62
SEU-ALLEN_local_192349_5597_11379_5854_CCFv3,9.266489,-2.751747,3.5593755162991063,-0.5070646606277088,CA1,277.012,73.367,295.97299999999996,1,#66c2a5
SEU-ALLEN_local_192349_5597_11772_6548_CCFv3,4.9608884,11.030781,0.3162172308200882,1.3268680088303044,CA1,313.736,83.49700000000001,283.85400000000004,2,#fc8d62
SEU-ALLEN_local_192349_5604_12350_6040_CCFv3,8.095773,17.853197,-1.3428854366310594,0.6527385636033528,CA1,289.476,72.153,275.991,2,#fc8d62
SEU-ALLEN_local_192349_5614_12145_6228_CCFv3,7.0880947,15.056494,-1.0459074466338358,-0.7367973765744111,CA1,298.085,76.33,279.331,2,#fc8d62
SEU-ALLEN_local_192349_5614_12225_6247_CCFv3,11.825404,11.243565,-0.5070865512791178,-1.0133292334543182,CA1,299.22,76.274,277.96900000000005,2,#fc8d62
SEU-ALLEN_local_192349_5619_9288_6747_CCFv3,13.758201,19.370033,-0.2512961317539639,-2.0439722405676366,CA1,321.33799999999997,91.822,326.304,2,#fc8d62
SEU-ALLEN_local_192349_5626_9184_6529_CCFv3,12.077189,-2.623427,2.5763008676277495,0.4226857100842004,CA1,308.385,89.21700000000001,327.026,1,#66c2a5
SEU-ALLEN_local_192349_5628_11857_6472_CCFv3,13.388667,24.047308,0.30260096272125975,-1.9426292314949631,CA1,309.759,82.555,282.947,2,#fc8d62
SEU-ALLEN_local_192349_5630_9100_6672_CCFv3,9.15427,-1.6780901,2.7200094005153894,-0.6408422857310259,CA1,316.303,91.647,329.558,1,#66c2a5
SEU-ALLEN_local_192349_5636_12023_5884_CCFv3,10.411272,17.711884,0.5818584855235829,-0.6121397255462633,CA1,280.91,71.807,281.747,2,#fc8d62
SEU-ALLEN_local_192349_5639_12334_5913_CCFv3,8.288389,6.4787006,0.9387386586633928,-0.319296990123109,CA1,283.348,71.113,275.77200000000005,2,#fc8d62
SEU-ALLEN_local_192349_5642_12179_6432_CCFv3,11.268844,18.553986,1.7876061428111225,0.5525579522210805,CA1,308.14799999999997,80.182,278.409,2,#fc8d62
SEU-ALLEN_local_192349_5644_9119_6623_CCFv3,1.2838379,22.788029,-5.108132088135561,-3.8064944547468573,CA1,313.508,91.25200000000001,328.797,2,#fc8d62
SEU-ALLEN_local_192349_5647_9116_6543_CCFv3,8.31947,-0.52033585,2.2793915511867295,-0.08175821824956385,CA1,309.043,90.195,328.426,1,#66c2a5
SEU-ALLEN_local_192349_5658_12332_5915_CCFv3,15.945661,6.398138,-0.025924020978644328,-0.20174660602657543,CA1,283.44599999999997,71.569,275.794,2,#fc8d62
SEU-ALLEN_local_192349_5661_12387_6313_CCFv3,5.343313,16.223974,-2.495638356600639,1.456421559837183,CA1,302.756,77.568,275.2,2,#fc8d62
SEU-ALLEN_local_192349_5664_11664_5854_CCFv3,12.49938,-6.2167034,4.725495916388849,0.196219796865723,CA1,278.17400000000004,73.596,289.424,1,#66c2a5
SEU-ALLEN_local_192349_5667_11904_5863_CCFv3,11.563635,25.427305,-0.08064291302815062,-0.7191897680545535,CA1,279.507,72.721,284.14099999999996,2,#fc8d62
SEU-ALLEN_local_192349_5672_11494_5902_CCFv3,5.467497,9.1732025,1.3994291322827663,-1.2926333553904485,CA1,279.927,75.081,292.94399999999996,2,#fc8d62
SEU-ALLEN_local_192349_5676_9125_6576_CCFv3,5.8522787,19.049904,-2.278297572888453,-0.8049413642000813,CA1,310.86404,91.294,328.367,2,#fc8d62
SEU-ALLEN_local_192349_5679_11455_5870_CCFv3,5.336461,14.732725,-1.9526090236165417,2.351891889657551,CA1,278.245,75.041,293.942,2,#fc8d62
SEU-ALLEN_local_192349_5679_9079_6720_CCFv3,5.5905323,7.9827466,1.2181858775471226,-0.6923808800556248,CA1,319.13596,93.375,330.298,2,#fc8d62
SEU-ALLEN_local_192349_5687_12065_5820_CCFv3,7.7219205,14.942883,-1.9529165720477575,0.42340810074718055,CA1,278.112,71.987,280.41499999999996,2,#fc8d62
SEU-ALLEN_local_192349_5690_12247_6201_CCFv3,6.1633377,19.596146,-2.9107829148071773,-0.013953138801962826,CA1,296.985,76.987,277.568,2,#fc8d62
SEU-ALLEN_local_192349_5691_12203_5841_CCFv3,10.305869,3.5604513,1.2101566659977407,0.912866347297128,CA1,279.565,71.809,277.742,1,#66c2a5
SEU-ALLEN_local_192349_5692_9053_6682_CCFv3,5.346174,8.686024,1.4765316512159812,-0.672895997997375,CA1,316.817,93.29,330.501,2,#fc8d62
SEU-ALLEN_local_192349_5693_9169_6612_CCFv3,2.4182029,21.823923,-2.1035224790341487,-0.7748709346316552,CA1,312.965,92.00299999999999,327.644,2,#fc8d62
SEU-ALLEN_local_192349_5709_12228_5879_CCFv3,13.936158,21.72831,0.4697088048745807,-2.301839170841276,CA1,281.42900000000003,72.602,277.498,2,#fc8d62
SEU-ALLEN_local_192349_5709_9120_6912_CCFv3,6.80389,2.4552531,1.982193344464595,-1.3071649283556488,CA1,331.37199999999996,96.366,331.346,1,#66c2a5
SEU-ALLEN_local_192349_5712_12503_5812_CCFv3,6.544696,14.563012,-2.8803631853784624,0.07261158130377134,CA1,279.14799999999997,71.02600000000001,271.815,2,#fc8d62
SEU-ALLEN_local_192349_5713_12327_6096_CCFv3,7.8611445,18.387424,-3.362928471997999,-0.5593009409460493,CA1,292.118,75.416,276.233,2,#fc8d62
SEU-ALLEN_local_192349_5715_11599_5863_CCFv3,10.802684,-5.8539734,4.465792571213856,-1.4898089168202224,CA1,278.45799999999997,75.138,290.721,1,#66c2a5
SEU-ALLEN_local_192349_5717_9095_6896_CCFv3,5.448112,4.6132083,3.320853849705907,0.1860878627990343,CA1,330.26404,96.37299999999999,331.668,2,#fc8d62
SEU-ALLEN_local_192349_5724_8949_6764_CCFv3,5.3701086,15.084401,-2.1271611195313804,0.6656299509008511,CA1,321.552,95.28299999999999,333.31600000000003,2,#fc8d62
SEU-ALLEN_local_192349_5729_21423_6834_CCFv3,3.4877996,15.431134,-5.638353699229558,1.2828106274861144,CA1,337.63800000000003,67.115,321.649,2,#fc8d62
SEU-ALLEN_local_192349_5731_12162_6282_CCFv3,10.809581,26.215153,-0.33216975371794927,-2.8212390752778513,CA1,300.675,79.655,278.784,2,#fc8d62
SEU-ALLEN_local_192349_5734_12266_6200_CCFv3,-1.1952661,17.206087,-5.532796168305414,0.6982177435890284,CA1,296.95799999999997,77.795,277.18,2,#fc8d62
SEU-ALLEN_local_192349_5736_11561_5843_CCFv3,14.755929,-8.228062,3.4044419825891996,-0.8023555675485224,CA1,277.411,75.572,291.529,1,#66c2a5
SEU-ALLEN_local_192349_5736_8954_6621_CCFv3,15.093128,8.468325,-0.5895310794354848,-1.3968325478167136,CA1,313.158,93.929,332.03499999999997,2,#fc8d62
SEU-ALLEN_local_192349_5740_11460_5856_CCFv3,7.530772,6.459073,0.762341279118363,0.6058839444124268,CA1,277.712,76.247,293.697,1,#66c2a5
SEU-ALLEN_local_192349_5742_12108_5814_CCFv3,18.461777,6.217148,-0.5308348962459435,-0.10711227352089502,CA1,278.013,73.03,279.419,2,#fc8d62
SEU-ALLEN_local_192349_5744_12360_6099_CCFv3,11.543425,19.147121,0.0026029762282581037,-1.2459964624049689,CA1,292.35,75.97800000000001,275.59799999999996,2,#fc8d62
SEU-ALLEN_local_192349_5745_12452_6399_CCFv3,4.5724516,7.161361,1.2327268625184482,-1.00375315220514,CA1,306.844,80.369,274.16099999999994,2,#fc8d62
SEU-ALLEN_local_192349_5745_8978_6893_CCFv3,12.186348,-8.439116,5.002848334753954,-0.2571454326854376,CA1,329.783,97.23100000000001,334.011,1,#66c2a5
SEU-ALLEN_local_192349_5746_8996_6897_CCFv3,12.149285,-8.433635,5.819304536525694,-0.45945145008997385,CA1,330.087,97.262,333.678,1,#66c2a5
SEU-ALLEN_local_192349_5749_20410_5921_CCFv3,15.093203,-4.4422336,1.1744322095705866,-0.001257777518460243,CA1,286.41700000000003,60.162,294.738,1,#66c2a5
SEU-ALLEN_local_192349_5753_12559_6024_CCFv3,11.992252,14.64199,-2.33113682460221,-1.1048491383253414,CA1,289.341,74.34899999999999,272.01,2,#fc8d62
SEU-ALLEN_local_192349_5756_8979_6795_CCFv3,12.723444,11.179504,-0.6629046550226921,-1.0346748121928737,CA1,323.555,96.238,332.928,2,#fc8d62
SEU-ALLEN_local_192349_5757_12416_5880_CCFv3,18.439087,10.095017,-0.241005435732374,-0.4358439371877048,CA1,282.08299999999997,73.064,273.89300000000003,2,#fc8d62
SEU-ALLEN_local_192349_5761_11593_5858_CCFv3,5.711912,14.244638,-0.3631446814754534,0.027631833619730064,CA1,278.274,76.148,290.731,2,#fc8d62
SEU-ALLEN_local_192349_5763_12399_5861_CCFv3,10.061637,17.58272,0.3062192121675723,-1.5781040357886296,CA1,281.14,73.03399999999999,274.066,2,#fc8d62
SEU-ALLEN_local_192349_5764_12358_6228_CCFv3,9.032965,21.237375,-1.2540694635061398,-0.9515792921655045,CA1,298.51,78.456,275.572,2,#fc8d62
SEU-ALLEN_local_192349_5768_12578_6303_CCFv3,13.127455,5.0037766,1.9178632555971877,1.7606755175545432,CA1,302.57099999999997,78.723,271.96000000000004,2,#fc8d62
SEU-ALLEN_local_192349_5773_12470_6022_CCFv3,12.309346,13.616306,-0.7445416969589761,-0.19049487071833476,CA1,288.981,75.053,273.512,2,#fc8d62
SEU-ALLEN_local_192349_5775_12521_6134_CCFv3,13.620819,13.119729,-1.7951467763754319,-0.5924767739215903,CA1,294.45799999999997,76.515,272.788,2,#fc8d62
SEU-ALLEN_local_192349_5777_12401_5819_CCFv3,8.869102,5.8321934,0.874669845137288,-0.5470953480611814,CA1,279.186,72.89699999999999,273.684,1,#66c2a5
SEU-ALLEN_local_192349_5786_8863_6681_CCFv3,8.3142605,2.8673053,1.5134894600257565,-0.24870156086033945,CA1,316.513,96.071,334.258,1,#66c2a5
SEU-ALLEN_local_192349_5788_11595_5857_CCFv3,8.27932,14.433891,-1.7283172036305863,0.49247743267262045,CA1,278.275,76.738,290.61199999999997,2,#fc8d62
SEU-ALLEN_local_192349_5791_20865_6068_CCFv3,9.801615,-6.4238634,2.3366256905934932,0.3705856197240376,CA1,293.77299999999997,60.571000000000005,306.753,1,#66c2a5
SEU-ALLEN_local_192349_5794_12429_6020_CCFv3,4.058259,6.7048135,1.1295015110688118,-1.4407989483943202,CA1,288.76096,75.617,274.189,2,#fc8d62
SEU-ALLEN_local_192349_5795_12351_6100_CCFv3,8.76418,23.21262,-1.5345239435358224,-1.3933741159447148,CA1,292.356,77.089,275.65700000000004,2,#fc8d62
SEU-ALLEN_local_192349_5834_8750_6795_CCFv3,11.425562,20.92215,-0.26176606378962225,-1.390940754604919,CA1,323.233,98.69200000000001,337.52,2,#fc8d62
SEU-ALLEN_local_192349_5834_9170_7030_CCFv3,11.964295,18.310488,-1.019549979953892,-2.866724013334298,CA1,339.235,100.9,331.424,2,#fc8d62
SEU-ALLEN_local_192349_5839_8708_6802_CCFv3,7.4241905,8.336329,1.3750490732870226,-0.21749039622171915,CA1,323.617,99.021,338.447,2,#fc8d62
SEU-ALLEN_local_192349_5844_21674_6814_CCFv3,9.109473,-6.8329034,4.7460012548645985,-0.3366952206171392,CA1,336.983,70.51,329.848,1,#66c2a5
SEU-ALLEN_local_192349_5851_8830_6898_CCFv3,11.508881,5.757034,0.661090577974456,0.41490025542233144,CA1,329.874,99.995,336.891,2,#fc8d62
SEU-ALLEN_local_192349_5853_12655_6034_CCFv3,14.085219,5.998113,0.5199512921779141,-0.40534156089563045,CA1,290.064,76.278,270.177,2,#fc8d62
SEU-ALLEN_local_192349_5859_12306_6224_CCFv3,0.7297777,19.077911,-3.4625055162847342,-5.0548026278777085,CA1,298.10400000000004,80.555,276.297,2,#fc8d62
SEU-ALLEN_local_192349_5862_12835_6272_CCFv3,11.508908,-8.199656,6.085684706116142,-0.13022449892372057,CA1,301.608,79.068,267.519,1,#66c2a5
SEU-ALLEN_local_192349_5869_12699_5930_CCFv3,5.5968666,4.883871,1.9987807589281843,-0.05077122115212028,CA1,285.267,75.281,269.03,2,#fc8d62
SEU-ALLEN_local_192349_5877_12576_5763_CCFv3,17.80331,5.5264006,-0.036537357143247046,-0.7124232096931379,CA1,277.03700000000003,74.296,270.01099999999997,2,#fc8d62
SEU-ALLEN_local_192349_5896_12774_6325_CCFv3,15.137631,-11.917703,7.262214972245058,0.5026650027642409,CA1,303.816,80.753,268.59000000000003,1,#66c2a5
SEU-ALLEN_local_192349_5903_12823_6292_CCFv3,8.025715,-3.67433,3.8335367857155864,0.39275293383850274,CA1,302.423,80.207,267.684,1,#66c2a5
SEU-ALLEN_local_192349_5907_12858_6244_CCFv3,11.910662,-7.6425247,5.072298681607584,-1.2517760203731254,CA1,300.322,79.475,267.006,1,#66c2a5
SEU-ALLEN_local_192349_5912_8948_7124_CCFv3,9.477567,11.284057,-0.1404274595496061,0.5894118279740967,CA1,345.043,104.735,336.722,2,#fc8d62
SEU-ALLEN_local_192349_5915_8720_6914_CCFv3,12.861283,9.8699665,-0.5457165725142867,2.7969538002855305,CA1,330.79596,101.902,339.174,2,#fc8d62
SEU-ALLEN_local_192349_5917_8917_7066_CCFv3,2.142668,22.354923,-4.263648687782692,2.595596203418352,CA1,341.12703999999997,103.82600000000001,336.749,2,#fc8d62
SEU-ALLEN_local_192349_5929_12895_6243_CCFv3,5.071223,4.9524026,2.257952856569151,0.1184751778348556,CA1,300.337,79.759,266.345,2,#fc8d62
SEU-ALLEN_local_192349_5930_8802_7063_CCFv3,15.97593,3.6206746,-0.6702286922992361,0.6104799099273354,CA1,340.778,104.264,338.984,2,#fc8d62
SEU-ALLEN_local_192349_5932_12838_5901_CCFv3,7.556405,7.0720725,0.9967930040952048,-0.472970413484855,CA1,284.274,76.027,266.457,2,#fc8d62
SEU-ALLEN_local_192349_5935_12738_6329_CCFv3,11.487431,-7.636048,6.1279481244380785,-0.9331629555722382,CA1,303.839,81.72800000000001,269.15099999999995,1,#66c2a5
SEU-ALLEN_local_192349_5938_12908_6195_CCFv3,12.945526,-9.543856,5.583403480959889,-2.2161499740573767,CA1,298.176,79.25,266.03499999999997,1,#66c2a5
SEU-ALLEN_local_192349_5939_20416_5802_CCFv3,14.353009,-3.9119897,1.5474307159239622,-0.9828110479793742,CA1,278.807,65.631,297.797,1,#66c2a5
SEU-ALLEN_local_192349_5955_11977_5736_CCFv3,10.994766,11.0505085,0.3850743900381636,0.10952186971250354,CA1,274.019,77.937,281.355,2,#fc8d62
SEU-ALLEN_local_192349_5961_12862_5777_CCFv3,17.01166,7.823648,-1.3077059690356505,1.3113681742689771,CA1,278.426,75.736,265.332,2,#fc8d62
SEU-ALLEN_local_192349_5969_12779_6248_CCFv3,8.529767,15.235874,-0.434876198262197,0.17109370887253716,CA1,300.214,81.032,268.201,2,#fc8d62
SEU-ALLEN_local_192349_5972_12905_5776_CCFv3,9.643254,3.0212383,1.1686851114651509,1.6931897016178636,CA1,278.492,75.903,264.635,1,#66c2a5
SEU-ALLEN_local_192349_5974_8896_7100_CCFv3,10.841198,20.674164,-0.7621822193023227,-1.751184019104122,CA1,343.32595999999995,105.691,337.365,2,#fc8d62
SEU-ALLEN_local_192349_5978_12895_6154_CCFv3,3.2599916,22.610273,-2.949045325351869,0.4353541971601148,CA1,296.224,79.556,266.087,2,#fc8d62
SEU-ALLEN_local_192349_5981_12730_5754_CCFv3,11.314449,15.954923,1.1436711983476036,0.6269189588485019,CA1,276.96,76.347,267.283,2,#fc8d62
SEU-ALLEN_local_192349_5981_12987_6238_CCFv3,7.2456717,-3.509198,4.8918688410576445,0.9184544134259945,CA1,300.26599999999996,80.388,264.698,1,#66c2a5
SEU-ALLEN_local_192349_5981_20328_5740_CCFv3,14.742501,-8.254206,4.364842397643549,0.6384158338794,CA1,274.79900000000004,66.932,296.879,1,#66c2a5
SEU-ALLEN_local_192349_5984_12776_5895_CCFv3,7.6081347,24.234026,-1.908579062118183,-2.51290375240157,CA1,283.784,77.266,267.341,2,#fc8d62
SEU-ALLEN_local_192349_5992_12799_6116_CCFv3,5.750101,6.4679813,0.8592300551506964,-1.5186276826724998,CA1,294.204,79.673,267.58000000000004,2,#fc8d62
SEU-ALLEN_local_192349_5993_12887_6204_CCFv3,6.0348177,3.8528695,2.175995351640124,-1.1480660607732356,CA1,298.46,80.509,266.262,1,#66c2a5
SEU-ALLEN_local_192349_6006_12958_6108_CCFv3,7.511619,0.35026756,2.077177238393018,-0.6547297102719005,CA1,294.26096,79.376,264.90200000000004,1,#66c2a5
SEU-ALLEN_local_192349_6007_12799_5902_CCFv3,13.427966,20.276333,0.10816909634750149,0.8875507845474218,CA1,284.168,77.77,266.94,2,#fc8d62
SEU-ALLEN_local_192349_6023_12341_5757_CCFv3,8.838433,21.487595,-1.7946824193339348,-1.9464767139767005,CA1,275.968,78.37100000000001,274.16200000000003,2,#fc8d62
SEU-ALLEN_local_192349_6026_12738_5754_CCFv3,15.049062,16.15743,1.512724167475539,-1.2175181048651618,CA1,276.943,77.381,267.10900000000004,2,#fc8d62
SEU-ALLEN_local_192349_6030_12713_5658_CCFv3,18.49889,10.424539,-0.13914618258691472,-0.65231684527449,CA1,272.3,77.237,266.84799999999996,2,#fc8d62
SEU-ALLEN_local_192349_6033_8751_7151_CCFv3,9.341278,8.518424,-0.01607313893471896,-0.8838629010164457,CA1,346.55,108.061,340.46500000000003,2,#fc8d62
SEU-ALLEN_local_192349_6044_12350_5708_CCFv3,3.8324258,18.687277,-3.953135943887376,0.7973179422969398,CA1,273.691,78.615,273.587,2,#fc8d62
SEU-ALLEN_local_192349_6044_12541_5732_CCFv3,6.9295206,21.611498,-3.6168582822144395,-0.9356135605360356,CA1,275.332,78.176,270.303,2,#fc8d62
SEU-ALLEN_local_192349_6045_8552_7076_CCFv3,7.965707,7.8180814,0.47234900296990195,0.7096003745618399,CA1,341.403,107.43799999999999,343.727,2,#fc8d62
SEU-ALLEN_local_192349_6049_12990_6099_CCFv3,6.796745,1.1507363,2.0534964606203583,-0.3348976907915012,CA1,293.89799999999997,80.043,264.241,1,#66c2a5
SEU-ALLEN_local_192349_6051_13032_5894_CCFv3,5.8371563,17.972048,-2.6273630506562813,-1.475784248957088,CA1,284.465,78.142,263.034,2,#fc8d62
SEU-ALLEN_local_192349_6055_13077_6112_CCFv3,6.6730804,-0.10478619,3.6477382537625873,-0.17760712199816134,CA1,294.72900000000004,80.072,262.837,1,#66c2a5
SEU-ALLEN_local_192349_6056_12732_5757_CCFv3,15.878373,16.587729,-0.18499417164126047,-1.5833442321049918,CA1,277.03700000000003,78.105,267.196,2,#fc8d62
SEU-ALLEN_local_192349_6062_12516_5695_CCFv3,9.084331,23.915268,-0.38233460962913146,-0.34952870436378586,CA1,273.501,78.542,270.457,2,#fc8d62
SEU-ALLEN_local_192349_6062_12987_6004_CCFv3,15.593511,7.3737693,-2.1312919452571117,1.8422482367243906,CA1,289.493,79.365,264.056,2,#fc8d62
SEU-ALLEN_local_192349_6074_12924_5896_CCFv3,6.9465823,17.302074,-3.2424126863030507,-0.6241911289347077,CA1,284.214,78.884,264.707,2,#fc8d62
SEU-ALLEN_local_192349_6076_12573_5637_CCFv3,8.506181,5.961098,1.3609396763303507,0.645136725589239,CA1,270.899,78.638,269.01599999999996,1,#66c2a5
SEU-ALLEN_local_192349_6076_12851_5762_CCFv3,15.105051,15.425266,-0.4052076521228755,-1.4360741639295174,CA1,277.6,78.334,265.253,2,#fc8d62
SEU-ALLEN_local_192349_6078_13029_5911_CCFv3,14.313728,8.826938,-0.7210085430545145,0.46383681005429156,CA1,285.246,78.84899999999999,263.066,2,#fc8d62
SEU-ALLEN_local_192349_6093_12729_5731_CCFv3,6.056805,15.39826,-1.539505593760954,-0.3735075901147913,CA1,275.745,78.877,267.047,2,#fc8d62
SEU-ALLEN_local_192349_6095_12933_5715_CCFv3,9.706686,17.929398,1.5814435512852414,-0.5890468682321283,CA1,275.562,78.469,263.673,2,#fc8d62
SEU-ALLEN_local_192349_6095_20035_5645_CCFv3,15.199629,-8.546818,4.253501205370312,1.4760801695026213,CA1,271.012,68.19,292.249,1,#66c2a5
SEU-ALLEN_local_192349_6100_12968_6249_CCFv3,4.035851,1.5382932,4.667439255226742,0.4835461695275505,CA1,300.515,82.837,264.73900000000003,1,#66c2a5
SEU-ALLEN_local_192349_6101_8443_7048_CCFv3,15.289009,5.929795,0.2916248166150553,0.06564505248898772,CA1,339.483,108.48700000000001,345.488,2,#fc8d62
SEU-ALLEN_local_192349_6104_13049_5962_CCFv3,9.888534,2.7770126,1.3345506560853801,2.7717718410103,CA1,287.689,79.738,262.826,1,#66c2a5
SEU-ALLEN_local_192349_6111_12473_5679_CCFv3,10.030148,19.285965,0.6200786110172044,-0.12240085077531336,CA1,272.55400000000003,79.804,271.096,2,#fc8d62
SEU-ALLEN_local_192349_6112_22080_6683_CCFv3,12.58279,-10.001482,3.486723587617423,0.759897374446692,CA1,328.54596,76.641,344.279,1,#66c2a5
SEU-ALLEN_local_192349_6118_12653_5620_CCFv3,17.140244,5.9640155,-0.7631907518707852,1.1769916382794317,CA1,270.222,79.484,267.564,2,#fc8d62
SEU-ALLEN_local_192349_6121_22097_6856_CCFv3,12.795882,-4.7897506,3.052415273652741,0.12131855310847324,CA1,340.16596,77.75399999999999,342.12703999999997,1,#66c2a5
SEU-ALLEN_local_192349_6129_8397_7098_CCFv3,16.689154,6.296279,-1.001861756870912,1.7190768219794437,CA1,342.779,109.897,346.644,2,#fc8d62
SEU-ALLEN_local_192349_6134_12722_5531_CCFv3,6.991313,1.0124575,2.861787507422133,1.3041924359059887,CA1,266.106,79.881,265.882,1,#66c2a5
SEU-ALLEN_local_192349_6137_13136_6196_CCFv3,6.619806,1.4110276,2.2229628507774133,-0.48171340995342454,CA1,298.556,82.406,261.76099999999997,1,#66c2a5
SEU-ALLEN_local_192349_6142_6754_6826_CCFv3,10.679839,-4.676038,3.742141286046939,-1.077824524484994,CA1,328.719,113.40899999999999,379.65999999999997,1,#66c2a5
SEU-ALLEN_local_192349_6145_13001_5779_CCFv3,11.689935,20.555264,-0.11928740560335266,-1.324605169716422,CA1,278.808,79.669,262.826,2,#fc8d62
SEU-ALLEN_local_192349_6145_20132_5658_CCFv3,13.494196,-7.373465,5.067329285817156,0.7675405173186227,CA1,271.69599999999997,69.418,294.633,1,#66c2a5
SEU-ALLEN_local_192349_6149_12566_5673_CCFv3,12.698779,14.194752,-0.7510099728602306,-0.6241910386434009,CA1,272.44599999999997,80.468,269.409,2,#fc8d62
SEU-ALLEN_local_192349_6165_19184_6417_CCFv3,8.4365225,-4.89595,2.8103049468992745,-0.23392777395925105,CA1,312.365,72.108,275.444,1,#66c2a5
SEU-ALLEN_local_192349_6172_20062_5645_CCFv3,3.802702,14.821498,-2.4083110967078625,2.418930240252819,CA1,271.27299999999997,69.801,293.546,2,#fc8d62
SEU-ALLEN_local_192349_6191_19597_6458_CCFv3,10.327747,-1.1304693,2.722203955916096,-0.6748921347475845,CA1,315.237,72.579,282.389,1,#66c2a5
SEU-ALLEN_local_192349_6202_13130_6009_CCFv3,12.728718,11.920747,-0.4327456347086045,-1.4321567218252818,CA1,290.043,81.934,261.329,2,#fc8d62
